warehouse_id,vending_machine_id,sku_group_id,calc_direct_refill
6,570,7000,8
2,4839,26011,0
6,631,40610,11
8,2716,41969,0
4,5200,4315,0
4,3935,34694,0
13,2708,38140,0
2,1841,37272,0
5,1945,28302,0
9,851,33998,0
6,989,2450,2
66,3532,36821,0
4,3913,4621,0
4,3123,40441,0
13,2707,10135,0
8,2345,40921,0
4,3257,22080,0
6,3719,41392,6
1,5438,13060,0
4,1742,22080,0
2,5335,40499,0
4,1565,3217,0
16,3806,19714,0
1,2323,13060,0
6,2547,2141,0
15,1269,32851,0
9,2788,41039,0
4,3540,35674,0
66,1174,44151,0
1,1830,41966,0
5,5082,30181,0
4,4262,30188,0
1,6117,13060,0
2,3248,27735,0
1,6208,40829,8
17,5545,43034,0
13,5464,26983,0
13,2707,26982,0
6,5717,6686,6
4,3855,44387,0
6,941,42769,5
2,1112,41190,0
6,941,32629,3
6,569,6365,6
6,632,6693,8
6,610,22242,1
6,668,22242,2
6,610,22244,7
6,601,6680,8
6,651,34347,2
6,613,2093,7
6,945,14507,5
6,647,32629,13
6,2190,6985,16
6,622,35328,1
6,633,2097,4
6,582,1916,6
16,3807,34361,1
16,3807,24652,6
6,2052,2018,3
13,3597,9890,0
15,2613,22278,3
6,648,40604,8
15,2607,25098,0
6,4273,6620,9
6,2942,7151,0
6,5480,6319,18
4,4881,4218,0
8,5491,12000,0
9,858,40436,0
4,5352,23316,0
6,4849,32053,14
6,626,35375,4
4,4080,41276,0
9,922,31704,0
9,1069,40422,0
9,2791,8670,0
15,3452,25136,0
6,610,6613,8
3,5731,40643,0
6,4001,42172,0
3,6167,30943,0
6,591,6309,0
9,851,34032,0
6,5550,1591,0
1,4322,13060,0
8,5504,19956,0
3,4547,30088,0
6,593,2018,2
8,4682,16347,0
8,4456,15675,0
5,4291,7656,0
5,5082,33747,0
17,4827,16736,0
6,665,40224,5
5,2212,41140,0
9,919,34949,0
16,2219,37282,0
8,4727,22940,0
4,5352,28212,0
3,2095,27715,0
1,5624,23639,0
2,1103,40713,0
16,1337,34432,0
4,4757,4627,0
13,3496,10041,0
13,4333,22480,0
1,4205,12854,0
6,4003,42786,0
16,2220,37834,0
4,5057,42775,0
4,5057,40442,0
6,1815,42786,4
8,3642,45122,0
17,2842,37280,0
4,3307,14623,0
6,573,22245,4
6,596,1839,7
6,641,15168,2
6,606,14996,3
6,669,6993,4
6,638,22244,5
6,588,2093,7
6,565,22242,6
6,602,14507,1
6,2550,34346,12
6,616,1890,7
17,2267,18191,11
5,873,7390,5
6,672,21466,1
6,634,35328,4
6,621,33205,4
6,644,34757,2
6,652,6452,4
1,3902,13060,2
6,670,1703,1
15,2613,24625,8
1,4719,34697,0
8,3346,15675,0
3,3032,5647,0
4,2385,23316,0
66,1806,36792,0
66,4870,37033,0
8,5551,37493,0
8,4181,16347,0
5,4658,28975,0
1,47,36488,0
6,672,33853,5
1,4205,30484,0
13,4017,10041,0
13,3863,40772,0
6,653,6537,1
8,5396,36360,0
8,1912,40974,0
15,2612,30888,0
4,5344,25114,0
4,2445,4627,0
4,1786,4627,0
4,2932,41825,0
15,4761,30891,0
2,5264,42759,0
6,5482,6304,2
13,6109,42735,0
4,5057,3966,0
8,1912,37838,0
5,4027,28857,0
15,1040,25097,0
2,3515,21358,0
1,5588,36642,0
5,1399,28300,0
8,4387,15569,0
5,4658,41398,0
5,4659,30187,0
15,4764,25093,6
8,5929,16347,0
8,1247,43737,0
6,943,6319,8
2,1348,39746,0
17,5914,20869,0
66,1188,44151,0
9,858,33998,0
15,3212,44618,0
1,4800,13786,0
6,619,22245,3
6,639,14507,6
6,1939,32629,1
6,3184,2459,3
8,4453,24851,6
8,4453,11253,6
6,625,6512,5
22,1795,34121,3
1,4576,32597,1
6,2545,7146,8
6,565,34754,14
15,1599,25593,7
22,1798,23288,7
6,623,14821,5
16,3312,15937,4
5,4681,8042,6
6,4274,36563,6
6,4273,21468,3
13,3537,37421,0
6,1477,40611,7
6,1477,40224,3
15,4911,41593,0
5,2863,8310,0
1,3148,37992,0
5,5240,32349,0
9,1160,41039,0
5,3681,28300,1
13,4583,32336,0
6,577,41396,3
13,2410,41141,0
6,2550,6331,8
15,2959,28457,0
1,5845,13060,0
1,5801,41953,0
6,947,42770,5
5,2212,40895,0
15,4765,25136,8
5,3309,28857,0
4,4723,34694,0
3,2599,36096,0
1,3656,42725,0
15,1608,15632,10
5,3493,42747,0
15,4761,37981,0
8,3758,24833,0
66,2289,42145,0
9,1069,32154,0
8,1344,44378,0
4,5950,4621,0
2,4841,4967,1
4,2282,24845,0
15,1272,17162,0
4,4670,4625,0
17,4827,27062,0
13,3558,38988,0
15,4765,26465,3
8,5496,37270,0
13,3558,36094,0
8,4389,25517,0
2,2287,26011,0
66,4978,36943,0
2,415,32190,0
8,5850,15675,0
66,5839,43310,0
4,4905,40442,0
5,3759,27709,0
17,5811,34858,0
2,5392,40500,0
6,579,2141,8
66,5904,37391,0
8,4992,15675,0
4,5924,15629,0
15,2110,44584,0
6,1814,45167,0
2,3520,43385,0
8,4347,40974,0
8,2781,37285,0
8,5232,15675,0
6,651,6442,2
6,1477,24819,1
6,4088,14507,7
6,604,21466,1
6,576,34752,1
6,649,35329,2
6,672,1713,2
6,3184,1703,1
15,1741,33103,2
6,2541,32117,6
8,3518,37493,0
6,607,14963,1
66,1807,37026,0
66,1634,40822,0
6,4710,38162,2
6,640,1645,0
8,3996,15675,0
15,4766,15199,2
66,4851,36875,0
6,573,24820,6
5,3029,40443,0
8,3347,24833,0
8,2781,40909,0
5,1685,28329,0
9,858,33338,0
1,4549,28229,0
15,2110,15608,0
2,5764,4967,0
15,3180,43881,0
1,5801,41617,0
8,3997,40084,0
8,3710,11018,0
2,2287,21358,0
5,1239,29058,0
15,1041,14568,0
3,2598,24879,0
17,3144,24216,0
8,1258,11182,0
8,3023,15569,0
6,653,40223,2
8,3791,11427,0
6,631,40611,8
13,5287,26463,0
6,1477,41395,4
13,4279,10233,0
16,4452,15937,0
66,2354,36802,0
13,4046,26462,5
13,3597,10135,0
13,826,10202,0
17,3146,14803,0
8,3019,34405,0
66,4984,37370,0
5,5403,28282,0
15,1274,39851,0
1,3651,20850,0
13,2292,9964,0
66,4858,38683,0
66,1224,42144,0
13,5408,42735,0
4,4301,42775,0
6,636,44516,3
2,5997,45222,0
8,1257,15675,0
8,2112,11523,0
13,3640,38988,6
4,5960,4141,0
4,1786,4141,0
8,5496,42157,0
6,576,1722,6
15,1039,28353,6
6,879,6693,1
15,1039,33063,7
6,639,1890,5
6,653,24819,1
6,647,6985,6
22,1795,33967,7
22,1795,36183,7
6,1476,33204,4
6,582,40606,6
15,3181,29927,0
6,5206,38162,6
13,3965,40772,0
4,3457,19323,0
4,2638,19323,0
13,4584,26982,0
17,2724,24216,0
4,1735,4627,0
9,3040,8639,0
5,3681,27712,7
8,1698,11235,0
2,5336,40485,0
4,4300,34035,0
8,1495,40974,0
6,2242,1645,2
4,5684,37833,0
2,2604,41573,0
2,2192,36184,0
8,4662,11018,0
66,2819,36791,0
13,2298,10707,0
6,636,7146,1
15,4766,38549,1
66,2694,41811,0
15,1608,18936,5
8,4566,38390,0
1,401,13743,4
4,1895,40442,0
13,4044,36500,1
5,4601,37830,0
15,4911,39530,0
16,3959,39015,0
5,3681,37830,3
8,5551,11427,0
13,4017,16142,0
43,3255,28000,0
1,564,38049,0
66,1807,36824,0
6,669,6583,2
66,2691,36824,0
8,1344,41578,0
6,609,42769,1
15,5540,35130,0
1,4875,39002,2
8,4456,42261,0
6,4002,32054,0
4,3545,40442,0
5,4028,37830,0
8,1257,40974,0
6,589,42173,2
9,2791,38614,0
15,1273,20325,0
6,668,1632,1
16,6126,37419,0
6,620,6262,2
6,642,6359,7
1,3321,34201,1
6,942,22244,7
6,644,33205,8
22,1795,34119,2
8,4453,11068,6
22,1798,32934,3
6,4000,25602,1
6,669,35372,3
6,624,35636,1
6,648,1645,11
9,1340,39194,0
6,4539,1707,5
6,673,1703,5
66,1659,37577,0
1,2009,24843,0
1,4227,36757,0
4,4757,23393,0
4,3308,4625,0
6,610,6309,4
8,5891,11427,0
8,4534,20863,0
66,2432,36942,0
13,4198,38988,0
15,4764,28464,5
8,3518,37285,0
2,5393,42421,0
13,4245,16142,0
8,4826,11067,0
8,3353,11235,0
6,588,19569,2
2,4081,27735,0
5,3780,40445,0
8,5394,35393,0
9,2789,41041,0
6,1078,1709,2
13,4835,39738,0
13,4044,29887,4
8,5496,29576,0
4,1726,22080,0
4,5020,42774,0
3,1263,27715,0
2,39,40539,0
3,1034,19635,0
13,4044,37269,8
6,605,38621,1
4,1743,4141,0
8,1912,19956,0
15,4763,38928,1
66,1635,36942,0
4,4338,30188,0
4,417,42919,0
6,945,42173,5
66,4744,41811,0
6,4971,1645,8
2,5270,19098,0
13,4245,32174,0
4,413,3966,0
66,4862,37026,0
4,4111,42919,0
4,5013,40442,0
8,1342,11021,0
66,5819,43309,0
15,1274,31834,0
13,5700,42736,0
4,5457,35327,0
6,672,14822,10
2,88,3079,0
9,851,22365,0
13,3558,42736,0
1,4800,13060,0
1,6214,33771,6
2,2603,36781,0
6,669,12171,5
66,2289,37026,0
8,1705,37285,0
8,5733,35334,0
15,1035,30280,0
6,947,6459,5
2,459,27701,0
66,4853,41811,0
4,1743,42776,0
2,1753,4967,0
9,3040,38046,0
5,5241,35134,0
4,5219,41825,0
6,5717,7091,12
6,941,42771,3
6,2543,41083,1
6,669,6680,4
6,570,1914,8
6,4003,33853,5
6,2550,33205,10
17,2267,14722,5
6,1938,21468,7
6,1939,1645,4
6,602,19644,2
6,947,6265,2
16,3807,34941,1
6,603,32052,3
3,2095,36504,0
6,589,33854,9
16,5320,34941,0
66,2433,36795,0
6,629,38623,6
9,2788,32152,0
1,1059,36486,0
8,2703,35393,0
2,4958,37050,0
1,5837,13060,0
66,3532,39983,0
2,5555,4967,0
1,5571,36757,0
4,5344,22928,0
1,4205,33772,0
15,4912,32119,0
6,631,14822,15
6,602,6687,1
16,5415,37277,0
2,5374,31452,0
2,5374,40498,0
8,5429,39832,0
5,2212,40444,0
8,2097,11427,0
4,5217,40441,0
66,4984,38069,0
1,2008,19311,0
4,2718,25115,0
3,1490,4,0
4,5020,40659,0
15,4415,22279,0
6,654,6537,2
1,6214,42779,6
1,6214,21463,10
3,6245,41664,0
15,4766,25097,0
1,1165,38049,0
8,3350,11182,0
5,5167,8042,0
9,919,31555,0
2,5375,40586,0
9,859,8619,0
6,582,40610,7
5,5082,34364,0
3,5731,5647,0
2,834,24779,0
1,3805,34351,0
6,3719,40607,8
15,1277,41300,0
13,4279,9920,0
9,3042,40425,0
13,4022,9959,0
13,5385,37269,0
6,675,6313,0
5,4361,8310,0
9,2791,41775,0
8,5733,11253,0
8,4976,39740,0
15,1272,37982,0
6,1447,41395,1
6,4540,6686,1
1,2011,38749,0
4,5487,4315,0
17,4377,36505,0
66,3532,40824,0
4,5384,44387,0
17,4827,18189,0
6,2244,12171,0
6,603,6555,8
3,3407,44566,0
6,595,22244,6
6,631,22245,1
1,4200,25609,1
6,665,34759,3
15,3453,33102,3
6,673,35329,2
16,1324,18277,3
16,3563,36418,4
6,619,7151,1
6,642,2097,1
6,621,14965,3
4,1707,36508,0
6,4540,6519,2
3,3708,24880,0
66,1632,36802,0
2,5335,39337,0
2,5391,40485,0
6,675,33851,4
13,2298,37042,0
9,852,25508,0
15,4418,14568,0
5,4658,27709,0
6,641,43980,1
2,5337,42942,0
9,1152,33997,0
8,2424,43995,0
6,615,6507,12
6,2547,40223,0
8,2851,43730,0
16,6122,34702,0
9,858,33995,0
2,5375,31449,0
1,3052,36488,0
5,5059,27843,0
1,5571,14860,0
6,1478,34758,10
2,4023,25442,0
3,4964,41244,0
3,3011,40645,0
15,2608,44120,0
4,1503,34417,0
8,4974,12000,0
5,5241,24225,0
5,2212,30181,0
8,2458,40509,0
6,666,6246,2
6,3184,34758,6
4,1314,16587,0
3,2429,42751,0
15,4759,41905,0
6,5717,44244,6
13,6109,42736,0
2,1935,43664,0
6,629,2018,1
6,942,24960,4
6,637,24960,4
6,581,32116,5
6,1476,14507,6
6,616,32116,1
6,582,22244,7
15,3453,32997,5
5,873,23263,7
1,4809,30820,8
1,5146,13060,1
9,921,39341,0
1,2008,13227,0
9,2186,12174,0
5,3428,40445,0
3,3032,34450,0
1,5560,16037,0
8,4181,11018,0
13,3596,37421,0
15,1041,25147,0
9,2791,40316,0
2,1103,40802,0
3,3032,5612,0
9,1158,31553,0
15,4763,22531,7
5,1791,40939,4
2,2283,41573,0
9,1156,33677,0
15,1280,25140,17
66,4858,36791,0
8,5232,36301,0
15,1600,39834,0
3,6012,39741,0
15,1740,43881,0
2,5314,27701,0
8,5495,15569,0
6,5482,15004,3
66,5905,42143,0
6,1814,38622,6
2,5448,13060,0
15,2635,30835,0
8,1958,11189,0
6,649,40604,7
4,1784,40442,0
17,5126,14417,0
16,4609,24650,0
4,2385,41825,0
6,1628,6573,2
8,4235,40972,0
5,2480,28313,0
2,1103,4967,0
2,3500,38531,0
1,4205,23638,0
2,5912,4967,0
2,5314,41572,0
6,633,6280,2
5,5083,28312,0
8,2559,11253,0
15,4764,44120,0
8,4423,11145,0
5,5509,27767,0
15,1275,37982,0
4,2276,22928,0
9,2790,8657,0
8,5426,10990,0
8,1227,15675,0
6,949,43977,6
9,5229,42651,0
66,4986,41811,0
4,1742,41424,0
8,5492,45536,0
8,4398,33375,0
6,629,6361,6
6,582,6389,4
6,2244,1650,6
6,4003,32116,10
6,645,25602,1
6,615,6462,8
6,610,33852,2
6,588,33854,10
6,571,7095,2
3,1491,18369,0
6,949,6278,7
6,646,38621,2
8,5231,35334,0
6,593,1632,1
2,5375,39336,0
13,1083,38140,0
17,3992,14456,0
43,3074,32074,0
8,4388,11253,0
66,4855,37391,0
6,2551,7095,13
15,4764,28459,0
66,2692,36942,0
15,1272,33102,0
66,5819,36875,0
2,2897,23669,0
5,5711,28313,0
4,2385,42775,0
8,5394,11021,0
6,622,1708,1
5,2212,42749,0
6,641,43977,6
4,4829,41824,0
1,2798,36631,0
66,4985,37368,0
6,2052,6319,0
15,3005,22364,3
4,5057,40441,0
8,4632,11068,0
8,5491,24878,0
5,2968,37416,0
8,1912,11427,0
4,2448,24208,0
13,5244,32274,0
13,2299,29650,0
6,4878,6537,1
66,4980,39551,0
3,2095,35395,0
15,4415,22280,0
2,1112,27734,0
1,6214,14017,6
6,4001,24839,2
2,1112,2151,0
1,3653,22556,0
6,618,6686,1
8,4567,33863,0
5,5064,22081,0
4,5221,3950,0
6,582,42769,2
6,941,2450,5
8,4632,24834,0
8,5031,35334,0
8,1705,10990,0
5,4224,7656,0
13,1082,29654,0
2,1341,44551,0
8,5495,42261,0
9,2792,42796,0
3,6167,43618,0
66,6000,43030,0
8,4376,16347,0
3,4437,17183,0
5,5241,40370,0
2,6007,4967,0
3,6167,43630,0
8,2559,12001,0
6,633,6614,2
6,949,6680,1
6,608,6551,1
6,649,34346,1
6,573,21465,3
17,2267,15248,7
1,4200,25450,1
6,989,35329,3
6,642,35372,6
6,4620,22242,8
5,873,15842,5
6,598,35636,4
1,3902,20854,7
6,947,24819,5
6,670,33851,1
15,3213,14262,0
4,5012,30188,0
5,5405,35407,0
2,5224,37141,0
5,5404,7390,0
5,1817,40264,0
4,4880,34417,0
15,1278,32119,0
8,2783,16347,0
2,5335,40491,0
8,4556,35334,0
4,2090,19323,0
16,2219,36491,0
4,4630,30188,0
6,611,40777,1
6,668,12171,7
3,3010,34451,0
4,3915,19322,0
15,1599,38211,0
16,4184,24831,0
9,1154,31704,0
5,5404,41259,0
13,5408,9964,0
15,1598,22280,0
66,4855,36811,0
1,6214,36630,6
2,4882,42108,0
15,1599,14259,0
4,4074,19323,0
2,4025,40653,0
8,5852,40909,0
2,1230,27701,0
15,3213,15632,0
16,2463,41193,0
15,2111,18221,0
13,5385,32174,0
17,2737,41068,0
66,1634,39983,0
8,1698,40972,0
17,5521,16736,2
6,1814,41084,1
13,4583,9958,0
66,4846,36793,0
2,5885,42108,0
5,1466,29708,0
1,2012,19311,0
4,2638,40442,0
4,5219,4315,0
9,1340,41044,0
8,2854,21490,0
4,4630,23393,0
66,4985,37370,0
17,1335,41788,0
13,2535,42987,0
8,2703,33864,0
15,5191,22364,0
6,4002,33851,0
66,2693,44151,0
6,636,4974,1
9,854,42651,0
13,2711,9905,0
2,3266,40713,0
22,1798,28626,2
1,6214,43632,8
3,6245,43630,0
4,3914,43943,0
13,4584,9930,0
15,4764,45140,0
6,608,6379,4
6,565,22244,5
6,2942,14507,1
6,597,2053,3
6,672,6693,5
17,2267,20869,7
5,873,32349,9
6,460,22245,3
6,664,33854,4
6,4003,34752,3
15,3453,14569,4
6,670,34753,7
6,617,1707,2
6,638,7151,4
6,2243,1709,2
15,3213,32119,0
3,1490,19757,0
6,4088,7151,6
4,1486,37036,0
13,3639,3815,0
1,255,36628,0
16,3923,38996,0
6,4088,6482,8
6,460,33853,10
3,3743,29748,0
13,4022,26982,0
16,3562,37283,0
4,2823,16587,0
6,460,40606,7
5,4562,28857,0
4,3802,22928,0
13,3863,16495,0
8,4389,35393,0
66,4870,37393,0
5,1791,24739,7
1,3159,36486,0
5,5509,34408,0
66,2355,28212,0
15,2610,22279,0
2,5474,40802,0
2,4958,40827,0
3,3516,34450,0
3,5748,40382,0
2,5374,40587,0
1,5624,13060,0
1,5526,42000,0
13,4298,36500,0
3,1077,40644,0
6,633,10836,8
3,6011,43630,0
3,3032,22934,0
8,4976,11189,0
13,826,10392,0
8,5551,20863,0
4,2385,3965,0
4,2821,36092,2
66,2357,36808,0
16,4452,30185,0
6,616,6280,1
8,2783,15569,0
43,3255,33720,0
13,5868,9866,0
15,2608,41658,0
8,5493,41934,0
66,5822,44898,0
8,2856,11019,0
13,5464,27006,0
8,6156,11427,0
4,2646,41825,0
1,5571,36631,0
6,5419,2013,6
4,3802,41425,0
4,3486,25114,0
13,3864,29654,0
6,646,43284,2
1,5899,37993,0
16,4006,24212,0
5,1613,8042,0
4,5057,3950,0
4,5057,42776,0
2,4082,19507,0
4,5218,41424,0
6,627,24055,2
6,1628,40224,5
15,3005,43877,0
6,635,6262,4
15,5449,41300,0
4,4660,30188,0
8,3352,35334,0
6,668,15619,8
4,3914,37583,0
6,941,10836,6
6,948,6304,5
15,4760,42960,0
17,5857,34857,0
15,3005,43880,0
1,6214,15209,8
4,4660,43679,0
1,4229,33768,0
1,6214,25451,6
13,3546,10202,0
66,6000,37760,0
4,4824,16587,0
17,4087,43034,0
4,1314,40659,0
13,3536,42735,0
13,3546,10233,0
6,4710,45129,0
4,5014,4625,0
1,6202,18105,0
5,4028,8042,0
8,2745,24833,0
6,586,14507,1
6,1478,6693,6
6,617,32054,3
6,2545,34758,2
6,640,2459,6
6,1892,22242,1
6,620,35328,2
6,1478,2258,2
6,610,14823,10
16,3807,34432,3
6,636,1645,2
6,647,6321,9
6,4270,1632,1
5,4659,24870,0
1,5571,24841,0
9,2791,33250,0
13,3597,32336,0
8,4556,40974,0
15,4766,25098,0
8,5425,12000,0
4,5698,19323,0
15,3212,41593,0
2,5374,40586,0
2,5557,4967,0
2,4018,4967,0
4,4401,41424,0
4,4080,40734,0
1,4205,33771,0
5,5084,36483,0
8,4079,12084,0
6,3719,42768,5
6,942,6266,2
8,2424,15675,0
8,4637,25517,0
3,3010,22934,0
2,4940,40057,0
13,5436,18883,0
4,5223,43970,0
4,5365,37833,0
13,5385,29654,0
66,4870,41812,0
5,5403,41259,0
4,3123,34416,0
13,3536,36094,0
2,416,21347,0
13,4072,29651,0
6,648,33855,5
8,5495,45536,0
2,3431,41572,0
3,2194,18370,0
1,2012,36977,0
15,3178,35130,0
13,1082,10373,0
15,2614,28464,0
13,5286,10135,0
9,919,8565,0
8,656,15569,0
6,4970,2125,6
16,5455,41642,0
8,3347,39832,0
9,2791,41779,0
6,579,1712,18
1,5438,40504,0
6,567,42173,4
5,5272,28297,0
17,4294,40060,0
8,4637,40909,0
66,1319,36800,0
9,1157,31555,0
15,1271,44579,0
9,2791,8675,2
6,671,6265,0
4,988,41825,0
6,6114,36437,0
4,5251,40752,0
6,593,24820,4
6,949,6361,1
17,2267,17098,2
6,4273,32054,8
6,644,21468,5
16,3807,27442,1
6,626,1728,7
6,571,32054,2
5,4028,27712,0
9,857,31553,0
9,1152,8629,0
8,5504,12001,0
15,2613,37521,4
13,1080,18883,0
1,3653,23638,0
6,668,40604,6
8,2460,11235,0
13,2292,10392,0
2,5374,40588,0
9,2789,37721,0
9,2791,23724,0
6,460,41393,8
13,3220,10202,0
3,2767,41664,0
66,4862,36811,0
9,2792,41039,0
15,3005,23372,4
8,4387,15675,0
5,4408,40443,0
2,5371,39746,0
9,1158,41773,0
3,4547,43629,0
2,5808,2151,0
9,3038,42796,0
4,4747,4309,0
15,5894,41593,0
8,1698,12001,0
1,5847,39002,0
3,3516,18369,0
2,5224,34427,0
13,2538,10144,0
3,1463,26044,0
8,1914,21813,0
6,652,6379,4
6,669,41085,6
6,1078,6555,0
1,4809,16037,0
9,2794,8680,0
2,5340,39336,0
2,3520,43675,0
2,1112,43382,0
4,2636,22080,0
66,2291,37578,0
3,3003,40386,0
8,5427,11523,0
6,5480,7144,14
4,4832,4315,0
6,609,2141,10
13,5436,29651,0
8,5288,37285,0
1,5585,30191,0
13,2535,10233,0
1,2081,38749,0
8,4457,38990,0
4,2043,14623,0
6,2547,45221,0
6,667,33855,6
66,4855,37369,0
15,4912,41658,0
6,609,1703,8
5,5726,40261,0
6,5717,42769,8
17,3334,40646,0
66,4852,37369,0
6,1478,44514,2
8,1227,42157,0
16,6122,43711,0
3,3426,5612,0
6,634,33854,6
6,1478,32116,8
17,2267,24216,6
6,580,7151,2
6,2942,1707,6
6,616,7151,2
6,670,7146,5
6,5207,6620,3
6,633,38623,2
13,5165,10792,0
6,989,40611,3
6,589,33852,5
3,1332,18370,0
8,5497,11021,0
15,3213,41784,0
1,3221,30485,0
15,1280,17526,4
16,4237,16634,0
8,2745,11182,0
6,2546,6331,0
4,4669,41824,0
6,4971,2018,8
1,3297,13060,0
4,4635,4627,0
8,2745,11018,0
5,5203,41140,0
6,5482,42768,1
6,2052,36563,2
3,3406,18368,0
2,5374,31437,0
8,1697,11145,0
1,5381,25610,0
6,591,33851,3
15,4761,41046,0
6,669,1645,5
3,1332,23956,0
17,4249,18190,0
66,1659,36821,0
1,4009,36088,0
8,4967,37285,0
15,2608,40145,0
13,6017,32177,1
8,4967,39832,0
3,2466,26669,0
1,6208,24972,0
66,1619,37577,0
8,4235,39739,0
6,989,24840,0
3,5731,40382,0
4,5344,37275,0
2,67,37312,0
13,5868,9920,0
66,2357,37027,0
15,1277,41048,0
4,2090,23316,0
15,2614,25094,0
3,5744,45706,0
4,4824,22080,0
2,4023,33640,0
1,4205,34351,0
1,4205,34399,0
8,4359,41901,0
6,2545,43988,0
5,5711,28857,0
5,4365,24225,0
1,6214,43641,6
9,2792,35497,0
66,2289,37391,0
15,3178,42960,0
1,5547,16037,0
8,5495,45400,0
9,3040,36761,0
1,3652,37832,0
1,5473,37832,0
6,573,4974,17
6,621,36563,0
13,5164,32336,0
4,4811,36508,0
13,3965,37421,0
8,5422,36095,0
16,3563,34432,0
15,4765,25593,6
66,1659,37027,0
66,4859,36804,0
2,5371,40350,0
6,4849,6459,38
9,3038,40318,0
13,3597,37839,0
6,4538,34758,1
4,3147,40439,0
16,5035,19714,0
17,2841,18191,0
6,941,6309,0
8,4234,37493,0
16,5552,41772,0
4,4804,28176,0
13,5069,42003,5
6,648,40223,20
5,4363,41808,0
4,4811,3950,0
6,647,6555,10
1,5439,41955,0
8,5601,45371,0
6,627,15023,14
9,2792,38614,0
6,634,42173,9
13,5164,26982,0
13,2710,31213,0
3,1489,32506,0
6,5418,44516,19
6,616,6281,4
9,2792,19806,0
6,571,6322,8
1,5339,25609,0
6,3719,42786,12
1,1830,12473,0
6,651,14996,6
6,624,34347,12
6,1892,24960,4
6,620,32117,6
6,635,6680,25
6,569,14507,5
6,623,22245,7
6,603,33854,10
6,569,14920,13
6,2550,32053,15
6,651,6389,32
6,574,24820,2
6,582,2459,5
6,4273,19472,21
6,663,19576,11
6,631,32116,1
6,2245,14823,5
6,598,14822,7
6,608,1713,17
6,579,6863,5
6,668,35372,9
6,941,34752,6
6,615,7165,20
16,3313,15956,8
6,669,21465,17
6,577,19472,6
6,587,35636,7
6,592,6338,1
6,941,21466,9
6,567,14822,17
6,631,34755,7
6,3719,6985,4
6,949,33854,12
6,645,2258,11
6,630,6512,38
6,623,7091,11
6,594,7144,10
6,5206,2235,2
3,5323,5673,0
4,2282,19323,0
66,4846,37054,0
6,2543,1843,7
6,946,4974,8
6,594,14821,20
66,1174,36942,0
13,4198,9852,0
13,3557,10725,0
6,2190,39891,71
2,5371,40587,0
6,4710,6537,8
3,658,24827,0
15,4761,41053,0
6,607,38623,17
4,4758,40659,0
6,2550,1636,84
2,2033,26011,0
6,648,6999,48
2,2102,40057,0
6,4273,19569,27
1,2012,13265,1
6,653,42769,11
4,4804,27210,0
9,3041,40318,0
1,4209,38049,0
6,642,40224,20
13,3558,10202,0
13,1083,22480,0
5,5082,30187,0
6,946,33853,7
4,6080,15629,0
2,6082,43382,3
6,598,6321,4
6,1066,6462,11
8,2425,42261,0
6,5481,15004,10
4,3514,30188,0
3,1077,26044,0
66,4853,36811,0
5,4837,30181,0
5,2669,22081,0
6,604,6555,3
17,2473,14635,0
2,6082,21347,8
13,4133,10135,2
6,663,6543,7
13,3863,9930,0
8,5353,37285,0
17,5080,14803,0
5,1792,30181,0
9,857,19141,0
13,4584,9920,0
5,3309,29708,0
13,5165,17735,0
6,605,4974,7
8,5492,15569,0
6,1078,6324,9
15,3210,35130,0
1,2009,12417,0
8,3023,37285,0
66,4850,36811,0
66,1319,37026,0
15,2607,41045,6
6,1815,40224,5
6,581,41396,7
5,5068,28312,0
43,3611,35539,0
8,3175,41969,0
2,5393,31462,0
9,854,41774,0
15,4763,41904,6
6,1815,1841,6
6,611,15620,8
1,4209,18581,0
4,2445,19322,0
13,4048,29884,16
4,2641,40707,0
6,948,42172,11
6,571,6613,28
4,5014,40752,0
1,6216,40715,12
8,4682,42742,0
17,2721,20866,0
6,4614,43281,8
1,6042,18105,0
6,587,7146,7
6,589,33204,8
8,5496,15675,0
15,2610,43880,0
8,3517,43727,0
6,629,6359,9
6,565,32116,7
6,647,14506,54
6,644,22245,33
6,644,6324,38
6,2549,22245,13
6,1938,34346,1
6,617,7165,15
6,2245,22245,26
6,946,15168,9
6,601,34758,14
6,668,34752,17
6,597,21468,7
6,618,32116,5
6,666,2053,12
6,646,22245,6
6,4272,35636,32
6,596,34753,13
6,638,14507,23
6,946,1839,7
6,2551,19472,58
6,2546,34755,22
6,2546,22244,9
6,570,2216,23
6,4275,34754,54
6,652,35328,14
6,568,6985,12
6,3719,7091,14
6,654,24960,6
6,637,24820,12
6,632,1591,27
6,4274,34347,23
6,601,35375,21
6,669,15658,110
6,2243,34754,13
6,4002,36437,9
6,2242,1707,8
6,4878,21465,5
6,595,20061,13
6,617,6512,16
6,4614,19472,1
6,663,7091,15
6,664,6512,9
43,3076,39107,0
6,2190,6519,63
6,592,38623,1
8,1177,15675,0
13,2532,23441,0
9,1161,33998,0
66,4860,38684,0
8,5504,11427,0
16,5625,36507,0
15,1271,14259,0
66,4860,36808,0
6,2190,6687,16
2,5391,40474,0
13,4584,4,0
6,4001,2125,1
13,1085,18883,0
8,2714,11067,0
4,1302,19322,0
6,5418,6507,149
9,2792,8627,0
66,4853,37369,0
15,2609,15632,9
3,1263,40645,0
8,5100,36095,17
13,5244,26463,0
8,1259,15675,0
6,644,6433,4
