warehouse_id,vending_machine_id,sku_group_id,extra,remove,expiry
2,5448,40495,0,1,0
2,5391,40495,0,0,0
2,5514,40496,0,0,0
2,5340,40496,0,0,0
2,5393,40496,0,0,0
2,5532,40496,0,3,0
2,5335,40496,0,4,0
2,5448,40496,0,1,0
2,5337,40496,0,4,0
2,5341,40496,0,0,0
2,5392,40496,0,0,0
2,5391,40496,0,0,0
2,5533,40496,0,3,0
2,5368,40496,0,1,0
2,5342,40496,0,1,0
2,5446,40496,0,0,0
2,5515,40496,0,1,0
2,5336,40496,0,0,0
2,5372,40496,0,0,0
2,5375,40496,0,4,0
2,5447,40496,0,4,0
2,5374,40496,0,0,0
2,5371,40496,0,1,0
2,5391,40497,0,0,0
2,5392,40497,0,0,0
2,5336,40497,0,0,0
2,5372,40497,0,0,0
2,5448,40497,0,0,0
2,5341,40497,0,0,0
2,5342,40497,0,0,0
2,5371,40497,0,0,0
2,5335,40497,0,0,0
2,5368,40497,0,0,0
2,5393,40497,0,0,0
2,5373,40497,0,0,0
2,5337,40497,0,0,0
2,5340,40497,0,0,0
2,5374,40497,0,0,0
2,5373,40498,0,0,0
2,5335,40498,0,0,0
2,5447,40498,0,0,0
2,5375,40498,0,2,0
2,5337,40498,0,0,0
2,5341,40498,0,0,0
2,5340,40498,0,0,0
2,5374,40498,0,0,0
2,5372,40498,0,0,0
2,5391,40498,0,0,0
2,5371,40498,0,0,0
2,5393,40498,0,0,0
2,5336,40498,0,0,0
2,5368,40498,0,0,0
2,5448,40498,0,0,0
2,5392,40498,0,0,0
2,5342,40498,0,0,0
2,5341,40499,0,0,0
2,5375,40499,0,1,0
2,5532,40499,0,3,0
2,5392,40499,0,2,0
2,5515,40499,0,2,0
2,5340,40499,0,7,0
2,5337,40499,0,6,0
2,5371,40499,0,4,0
2,5391,40499,0,0,0
2,5514,40499,0,0,0
2,5336,40499,0,1,0
2,5393,40499,0,0,0
2,5373,40499,0,0,0
2,5374,40499,0,0,0
2,5447,40499,0,0,0
2,5368,40499,0,0,0
2,5372,40499,0,1,0
2,5335,40499,0,6,0
2,5511,40499,0,6,0
2,5533,40499,0,3,0
2,5342,40499,0,0,0
2,5337,40500,0,4,0
2,5340,40500,0,0,0
2,5342,40500,0,0,0
2,5335,40500,0,1,0
2,5372,40500,0,0,0
2,5393,40500,0,0,0
2,5336,40500,0,1,0
2,5341,40500,0,0,0
2,5391,40500,0,0,0
2,5392,40500,0,1,0
2,5368,40500,0,1,0
2,5373,40500,0,1,0
2,5375,40500,0,1,0
2,5374,40500,0,3,0
2,5512,40500,0,2,0
2,5371,40500,0,2,0
2,5447,40501,0,42,0
2,5446,40501,0,0,0
2,5448,40501,0,8,0
2,5375,40501,0,0,0
2,5335,40501,0,5,0
2,5393,40501,0,0,0
2,5371,40502,0,2,0
2,5532,40502,0,3,0
2,5515,40502,0,4,0
2,5373,40502,0,3,0
2,5446,40502,0,3,0
2,5368,40502,0,4,0
2,5341,40502,0,14,0
2,5337,40502,0,5,0
2,5372,40502,0,1,0
2,5393,40502,0,2,0
2,5336,40502,0,1,0
2,5340,40502,0,4,0
2,5448,40502,0,1,0
2,5391,40502,0,6,0
2,5533,40502,0,3,0
2,5335,40502,0,6,0
2,5516,40502,0,4,0
2,5392,40502,0,9,0
2,5342,40502,0,7,0
2,5375,40502,0,1,0
2,5374,40502,0,4,0
2,5514,40502,0,0,0
2,5448,40503,0,21,0
2,5264,40503,0,0,0
2,5516,40503,0,0,0
2,5265,40503,0,0,0
2,5533,40503,0,18,0
2,5368,40503,0,0,0
2,5342,40503,0,5,0
2,5392,40503,0,4,0
2,5263,40503,0,0,0
2,5375,40503,0,10,0
2,5447,40503,0,0,0
2,5341,40503,0,12,0
2,5499,40503,0,33,0
2,5335,40503,0,8,0
2,5371,40503,0,0,0
2,5511,40503,0,5,0
2,5515,40503,0,0,0
2,5374,40503,0,0,0
2,5446,40503,2,0,0
2,5500,40503,0,20,0
2,5372,40503,0,0,0
2,5513,40503,0,0,0
2,5340,40503,1,0,0
2,5314,40503,0,0,0
2,5532,40503,0,18,0
2,5514,40503,0,4,0
2,5373,40503,0,64,0
2,5336,40503,0,0,0
2,5512,40503,0,1,0
2,5337,40503,0,0,0
2,5393,40503,0,31,0
2,5391,40503,0,0,0
1,6215,40504,0,8,0
1,5804,40504,0,0,0
1,5438,40504,0,91,0
1,5439,40504,0,0,0
1,5837,40504,0,0,0
1,5559,40504,0,11,2
1,5525,40504,0,0,0
1,5835,40504,0,0,11
1,5440,40504,0,0,0
1,6214,40504,0,0,0
1,5526,40504,0,0,1
1,5801,40504,0,0,0
1,5562,40504,0,51,0
1,5836,40504,0,0,0
1,5803,40504,0,0,0
1,5828,40504,0,0,0
1,5826,40504,0,0,0
1,5802,40504,0,43,61
1,6216,40504,0,0,0
1,6213,40504,0,0,0
1,5800,40504,0,0,0
1,5805,40504,0,0,0
1,5527,40504,0,49,0
1,5827,40504,0,0,0
2,2287,40508,0,8,0
2,4807,40508,0,9,0
2,6007,40508,0,0,0
2,1787,40508,0,6,0
2,6247,40508,0,0,0
2,5373,40508,0,0,0
2,4404,40508,0,2,0
2,3259,40508,0,1,0
2,1197,40508,0,2,0
2,4503,40508,0,0,0
2,5500,40508,0,1,0
2,67,40508,0,1,0
2,5808,40508,0,3,1
2,5368,40508,0,0,0
2,5557,40508,0,0,0
2,5995,40508,0,1,0
2,6008,40508,0,0,0
2,5163,40508,0,0,0
2,459,40508,0,6,0
2,5917,40508,0,0,0
2,6063,40508,0,0,0
2,4667,40508,0,0,0
2,1112,40508,0,5,0
2,6321,40508,0,0,0
2,992,40508,0,3,0
2,5270,40508,0,6,0
2,257,40508,0,0,5
2,6082,40508,0,0,0
2,1134,40508,0,0,2
2,4510,40508,0,0,0
2,88,40508,0,0,0
2,5912,40508,0,0,0
2,4882,40508,0,0,0
2,1235,40508,0,0,0
2,5447,40508,0,0,0
2,4588,40508,0,1,0
2,3515,40508,0,3,0
2,4450,40508,0,6,0
2,5312,40508,0,0,0
2,5045,40508,0,5,0
2,1354,40508,0,0,5
2,3442,40508,0,0,0
2,1840,40508,0,7,0
2,3501,40508,0,0,0
2,2897,40508,0,0,0
2,5515,40508,0,0,0
2,2102,40508,0,1,0
2,2826,40508,0,0,0
2,3500,40508,0,6,0
2,5556,40508,0,0,0
2,5271,40508,0,2,0
2,2398,40508,0,5,0
2,5658,40508,0,1,0
2,1744,40508,0,2,0
2,4083,40508,0,5,0
2,2828,40508,0,0,0
2,1720,40508,0,2,0
2,4024,40508,0,0,0
2,3278,40508,0,0,0
2,6089,40508,0,0,0
2,4623,40508,0,0,0
2,5854,40508,0,0,0
2,2666,40508,0,0,0
2,3000,40508,0,0,0
2,415,40508,0,0,0
2,5499,40508,0,4,0
2,1935,40508,0,4,0
2,5996,40508,1,4,0
2,5532,40508,0,0,0
2,1240,40508,0,0,0
2,4958,40508,0,2,0
2,3395,40508,0,0,0
2,5595,40508,0,0,0
2,5737,40508,0,0,0
2,3485,40508,1,1,0
2,1348,40508,0,0,0
2,5478,40508,0,1,0
2,6093,40508,0,3,3
2,3506,40508,0,22,0
2,2663,40508,0,1,0
2,4707,40508,0,0,0
2,1592,40508,0,0,0
2,5885,40508,0,9,0
2,5594,40508,0,0,0
2,5598,40508,0,1,0
2,3283,40508,0,1,0
2,2963,40508,0,0,0
2,3229,40508,0,1,0
2,1717,40508,0,0,0
2,4823,40508,0,10,0
2,5477,40508,0,0,0
2,3990,40508,0,10,0
2,4082,40508,0,4,0
2,4023,40508,0,2,0
2,1222,40508,0,0,0
2,5314,40508,1,0,0
2,307,40508,0,0,0
2,2031,40508,1,5,0
2,895,40508,0,0,0
2,3190,40508,0,1,0
2,5657,40508,0,0,0
2,2286,40508,0,10,0
2,5554,40508,0,0,0
2,2829,40508,0,0,0
2,3446,40508,0,0,0
2,5138,40508,0,0,0
2,135,40508,0,0,0
2,123,40508,0,7,0
2,5652,40508,0,0,0
2,333,40508,0,0,0
2,5655,40508,0,3,0
2,5736,40508,0,1,0
2,2652,40508,0,6,0
2,5916,40508,0,10,0
2,1957,40508,0,0,0
2,1266,40508,0,0,0
2,5555,40508,0,0,0
2,2827,40508,0,1,0
2,2952,40508,0,7,0
2,416,40508,0,0,0
2,834,40508,0,4,0
2,5617,40508,0,0,0
2,4318,40508,0,0,0
2,4081,40508,0,6,0
2,5161,40508,0,0,0
2,3504,40508,0,0,0
2,6051,40508,0,1,0
2,5997,40508,0,0,0
2,21,40508,0,1,0
2,2192,40508,0,6,0
2,66,40508,0,6,0
2,2335,40508,0,0,0
2,5462,40508,0,2,0
2,4493,40508,1,0,0
2,6090,40508,0,0,0
2,3521,40508,0,0,0
2,76,40508,0,0,0
2,5340,40508,0,0,0
2,1492,40508,0,1,0
2,5475,40508,0,0,0
2,2132,40508,0,0,0
2,3279,40508,0,0,0
2,5311,40508,0,0,0
2,5706,40508,0,0,0
2,3431,40508,0,0,0
2,3447,40508,0,12,0
2,5887,40508,0,6,0
2,5263,40508,0,2,0
2,5044,40508,0,0,0
2,4448,40508,0,4,0
2,5043,40508,0,2,0
2,5325,40508,0,0,0
2,5264,40508,0,6,0
2,4449,40508,0,0,0
2,4839,40508,0,0,0
2,3239,40508,0,6,0
2,5656,40508,0,0,0
2,806,40508,0,1,0
2,6084,40508,0,0,0
2,4084,40508,0,0,0
2,1267,40508,0,1,0
2,3520,40508,0,0,0
2,828,40508,0,0,0
1,6009,40508,0,0,0
2,4841,40508,0,7,0
2,4018,40508,0,2,0
2,4207,40508,0,8,0
2,5908,40508,0,0,0
2,1754,40508,0,0,0
2,3928,40508,0,2,0
2,1103,40508,0,1,0
2,5597,40508,0,0,0
2,5326,40508,0,11,0
2,1341,40508,0,0,0
2,5224,40508,0,0,0
2,3049,40508,0,4,0
2,4776,40508,0,6,0
2,5317,40508,0,1,0
2,3266,40508,0,8,0
2,5461,40508,0,0,0
2,6053,40508,0,0,0
2,2604,40508,0,0,0
2,1753,40508,0,0,0
2,3948,40508,0,1,0
2,6049,40508,0,10,0
2,3343,40508,0,0,0
2,2956,40508,0,1,0
2,3226,40508,0,7,0
2,5516,40508,0,0,0
2,4884,40508,0,0,0
2,5474,40508,0,0,0
2,125,40508,0,0,0
2,4847,40508,0,0,0
2,841,40508,0,0,0
2,4025,40508,0,0,0
2,4951,40508,0,3,4
2,5596,40508,0,0,0
2,5346,40508,0,1,0
2,2033,40508,0,0,0
2,869,40508,0,4,0
2,3867,40508,1,0,0
2,5902,40508,0,0,0
2,6351,40508,0,1,0
2,2334,40508,0,0,0
2,5476,40508,0,0,0
2,4208,40508,0,4,0
2,5042,40508,0,6,2
2,4909,40508,0,2,0
2,4197,40508,0,0,0
2,5670,40508,0,0,0
2,374,40508,0,0,0
2,6034,40508,0,0,0
2,5413,40508,0,0,0
2,5512,40508,0,0,0
2,6081,40508,0,0,0
2,1147,40508,0,5,0
2,5388,40508,0,11,0
2,227,40508,0,2,0
2,1298,40508,0,0,0
2,3384,40508,0,0,2
2,2835,40508,0,4,0
2,3443,40508,0,0,0
2,1664,40508,0,1,0
2,5313,40508,0,0,0
2,4822,40508,0,8,0
2,3444,40508,0,0,0
2,3554,40508,0,5,0
2,3778,40508,0,5,0
2,3896,40508,0,1,0
2,2283,40508,0,0,0
2,4622,40508,0,1,0
2,2603,40508,0,0,0
2,5443,40508,0,0,0
2,5533,40508,0,0,0
2,358,40508,0,1,0
2,5389,40508,0,0,0
2,3503,40508,0,1,0
2,3953,40508,0,0,0
2,5705,40508,0,0,0
2,4051,40508,0,2,0
2,39,40508,0,0,0
2,1755,40508,0,0,0
2,3248,40508,0,0,0
2,2338,40508,0,0,0
2,4861,40508,0,12,0
2,3621,40508,0,0,0
2,1230,40508,0,1,0
2,803,40508,0,0,0
2,5769,40508,0,2,0
2,1392,40508,0,1,0
2,3451,40508,0,12,0
2,2402,40508,0,0,0
2,6366,40508,0,0,0
2,5957,40508,0,0,0
2,1243,40508,0,0,0
2,2904,40508,0,0,0
2,5915,40508,0,0,0
2,1841,40508,0,1,0
2,6037,40508,0,0,0
2,6052,40508,0,0,0
2,6320,40508,0,0,0
2,5140,40508,0,5,0
2,3445,40508,0,0,0
2,4159,40508,0,2,0
2,5041,40508,0,1,0
2,5204,40508,0,4,0
2,5315,40508,0,0,0
2,357,40508,0,0,0
2,5764,40508,0,0,0
2,4019,40508,0,10,0
2,3952,40508,0,0,0
2,4940,40508,0,0,0
2,5162,40508,0,0,0
2,5727,40508,0,2,0
2,1960,40508,3,0,0
2,4058,40508,0,0,0
2,6196,40508,0,0,0
8,2332,40509,0,1,0
8,2850,40509,0,0,0
8,5428,40509,0,1,0
8,5444,40509,0,0,0
8,4400,40509,0,0,0
8,1995,40509,0,2,0
8,5291,40509,0,0,0
8,2854,40509,0,0,0
8,5232,40509,0,8,0
8,4178,40509,0,0,0
8,2097,40509,0,3,0
8,3481,40509,0,2,0
8,5425,40509,0,6,4
8,1254,40509,0,1,0
8,4388,40509,0,0,0
8,4409,40509,0,0,0
8,1804,40509,0,6,0
8,3055,40509,0,0,0
8,4387,40509,0,0,7
8,3298,40509,0,0,0
8,1821,40509,0,2,0
8,3858,40509,0,4,0
8,5107,40509,0,0,2
8,5431,40509,0,1,0
8,3642,40509,0,3,0
8,5851,40509,0,0,0
8,5967,40509,0,0,0
8,1257,40509,0,3,0
8,5284,40509,0,1,0
8,4392,40509,0,0,0
8,4181,40509,0,0,0
8,4410,40509,0,0,0
8,5293,40509,0,6,0
8,3998,40509,0,2,0
8,2779,40509,0,0,0
8,2778,40509,0,0,0
8,1258,40509,0,1,0
8,4674,40509,0,0,0
8,5968,40509,0,0,0
8,3920,40509,0,0,0
8,5395,40509,0,0,0
8,5235,40509,0,1,0
8,1996,40509,0,2,0
8,4821,40509,0,4,0
8,2424,40509,0,3,0
8,5422,40509,0,0,0
8,5423,40509,0,3,1
8,3272,40509,0,0,0
8,1912,40509,0,2,0
8,3856,40509,0,5,0
8,1697,40509,0,3,0
8,2446,40509,0,2,2
8,1820,40509,0,0,0
8,4567,40509,0,0,0
8,2781,40509,0,0,0
8,4632,40509,0,0,0
8,4556,40509,0,0,0
8,5869,40509,0,0,0
8,1958,40509,0,0,0
8,3128,40509,0,2,0
8,3355,40509,0,2,0
8,4992,40509,0,2,0
8,3710,40509,0,0,0
8,5031,40509,0,0,0
8,5353,40509,0,3,0
8,4347,40509,0,0,0
8,5027,40509,0,4,0
12,5129,40509,0,0,1
8,1142,40509,0,3,0
8,5378,40509,0,3,0
8,4871,40509,0,0,0
8,5429,40509,0,5,0
8,1709,40509,0,3,0
8,4966,40509,0,0,0
8,3788,40509,0,3,0
8,1802,40509,0,0,0
8,4557,40509,0,8,0
8,4399,40509,0,3,0
8,2716,40509,0,0,0
8,5551,40509,0,1,0
8,4376,40509,0,0,1
8,2714,40509,0,6,0
8,1825,40509,0,0,0
8,3354,40509,0,8,0
8,5424,40509,0,10,0
8,5426,40509,0,0,0
8,5852,40509,0,2,0
8,5427,40509,0,4,0
8,3023,40509,0,0,0
8,1260,40509,0,0,0
8,3346,40509,0,0,0
8,6151,40509,0,2,0
8,3916,40509,0,8,0
8,3572,40509,0,2,2
8,5507,40509,0,1,0
8,5231,40509,0,0,0
8,3350,40509,0,2,0
8,2600,40509,0,0,0
8,5025,40509,0,0,0
8,2460,40509,0,11,0
8,2745,40509,1,2,0
8,1344,40509,0,1,0
8,4749,40509,0,3,0
8,1705,40509,0,3,0
8,5294,40509,0,7,0
8,3518,40509,0,0,0
8,3234,40509,0,0,0
8,1823,40509,0,4,0
8,1139,40509,0,5,0
8,5394,40509,0,3,0
8,5100,40509,0,0,0
8,2458,40509,0,1,0
8,4662,40509,0,0,0
8,5504,40509,0,0,0
8,3641,40509,0,0,0
8,2105,40509,0,5,2
8,5929,40509,0,0,0
8,6153,40509,0,0,0
8,4534,40509,1,0,0
8,3791,40509,0,0,0
8,4631,40509,0,2,0
8,1250,40509,0,0,0
8,2586,40509,0,6,0
8,4176,40509,0,9,0
8,5157,40509,0,0,0
8,2462,40509,0,0,2
8,3758,40509,0,1,0
8,1248,40509,0,0,0
8,3019,40509,0,4,0
8,4359,40509,0,0,0
8,3870,40509,0,4,0
8,4313,40509,0,6,2
8,5233,40509,0,3,0
8,3327,40509,0,3,0
8,4733,40509,0,3,0
8,2717,40509,0,4,0
8,5288,40509,0,4,0
8,4967,40509,0,0,0
8,3249,40509,0,5,0
8,1227,40509,0,1,0
8,5733,40509,0,0,0
8,1342,40509,0,3,0
8,5953,40509,0,0,0
74,5850,40509,0,1,0
8,2592,40509,0,0,0
8,5491,40509,1,4,0
8,4974,40509,0,3,0
8,1247,40509,0,3,0
8,4699,40509,0,0,0
8,2007,40509,0,0,0
8,2559,40509,0,4,0
8,1698,40509,0,2,0
8,6171,40509,0,0,0
8,5492,40509,0,10,0
8,2112,40509,0,5,0
8,3699,40509,0,0,0
8,3997,40509,0,2,0
8,1997,40509,0,5,0
8,5430,40509,0,2,0
8,2673,40509,0,4,0
8,3857,40509,0,6,0
8,3385,40509,0,3,0
8,4566,40509,0,0,0
8,2174,40509,0,1,0
8,5497,40509,0,0,0
8,4976,40509,0,0,0
8,5493,40509,0,3,0
8,3657,40509,0,1,0
8,656,40509,0,0,1
8,3921,40509,0,1,1
8,3347,40509,0,0,0
8,527,40509,0,1,0
8,1699,40509,0,1,0
8,4617,40509,0,2,0
8,5029,40509,0,0,0
8,1789,40509,0,1,0
8,4456,40509,0,0,0
8,4457,40509,0,0,0
8,2435,40509,0,0,0
8,5558,40509,0,2,0
8,2425,40509,0,4,1
8,5518,40509,0,2,0
8,4568,40509,0,2,0
8,4484,40509,0,0,0
8,6170,40509,0,0,0
8,2853,40509,0,0,0
8,4423,40509,0,0,0
8,3600,40509,0,0,0
8,3373,40509,0,7,0
8,1914,40509,0,2,0
8,5495,40509,0,0,0
8,3333,40509,0,0,0
8,4637,40509,0,0,0
8,4180,40509,0,2,0
8,3336,40509,0,0,0
8,5928,40509,0,0,0
8,5632,40509,0,0,0
8,3287,40509,0,1,0
8,2783,40509,0,2,0
8,4358,40509,0,0,0
8,2851,40509,0,0,0
8,2703,40509,0,0,0
8,3270,40509,0,1,0
8,5028,40509,0,0,0
8,4235,40509,0,0,0
8,4459,40509,0,0,0
8,2595,40509,0,4,0
8,5290,40509,0,10,0
8,4234,40509,0,0,0
8,4668,40509,0,0,4
8,3789,40509,0,16,0
8,5496,40509,0,2,0
8,3027,40509,0,3,0
8,2723,40509,0,0,0
8,4877,40509,0,0,0
8,5396,40509,2,0,0
8,3868,40509,0,0,0
8,4182,40509,0,0,0
8,5026,40509,0,0,0
8,4460,40509,0,0,4
8,4405,40509,0,4,0
8,4485,40509,0,1,0
8,4682,40509,0,0,0
8,4162,40509,0,1,0
8,1177,40509,0,4,3
8,2596,40509,0,3,0
8,3271,40509,0,1,3
8,3332,40509,0,4,0
8,5494,40509,0,5,0
8,5296,40509,0,2,0
8,2780,40509,0,0,0
8,2176,40509,0,0,0
8,2459,40509,0,0,0
8,5122,40509,0,12,0
8,2333,40509,0,0,0
8,4490,40509,0,1,0
8,5810,40509,0,0,0
8,6010,40509,0,0,0
8,5168,40509,0,0,0
8,4648,40509,0,0,0
8,3264,40509,0,2,0
8,2782,40509,0,0,1
8,4179,40509,0,3,0
8,4558,40509,0,0,0
8,4183,40509,0,0,0
8,5544,40509,0,0,0
8,4616,40509,0,0,0
8,4907,40509,0,0,0
16,3729,40518,0,1,0
16,4611,40518,0,1,0
16,5415,40518,0,3,0
16,6126,40518,0,0,0
16,5213,40518,0,17,0
16,5455,40518,0,3,0
16,4452,40518,0,0,0
16,4883,40518,0,0,0
16,6125,40518,0,0,0
16,3959,40518,0,1,0
16,3313,40518,0,28,0
16,1337,40518,0,0,0
16,3312,40518,0,4,0
16,5274,40518,0,0,0
16,3275,40518,0,3,0
16,2786,40518,0,8,0
16,5156,40518,0,0,0
16,3730,40518,0,6,0
16,3960,40518,0,0,0
16,3938,40518,0,0,0
16,6121,40518,0,10,0
16,5036,40518,0,12,0
16,5320,40518,0,0,0
16,5322,40518,0,0,0
16,4090,40518,0,0,0
16,5215,40518,0,1,0
16,6283,40518,0,0,0
16,3910,40518,0,5,0
16,2463,40518,0,6,0
16,6123,40518,0,14,0
16,3933,40518,0,0,0
16,5721,40518,0,5,0
16,2220,40518,0,0,0
16,3562,40518,0,0,0
16,6122,40518,0,0,0
16,1689,40518,1,14,0
16,3807,40518,3,0,0
16,4610,40518,0,0,0
16,5552,40518,0,0,0
16,5216,40518,0,2,0
16,4006,40518,0,13,0
16,5412,40518,0,12,0
2,5612,40523,0,5,0
2,5611,40523,0,24,0
2,5611,40524,0,13,0
2,5612,40524,0,20,0
2,5612,40525,0,0,0
2,5611,40525,0,4,0
2,5611,40526,0,7,0
2,5612,40526,0,6,0
2,5612,40527,0,28,0
2,5611,40527,0,26,0
2,5611,40528,0,0,0
2,5612,40528,0,0,0
2,5612,40529,0,25,0
2,5611,40529,0,3,0
2,5612,40531,0,9,0
2,5611,40531,0,4,0
2,5611,40532,0,2,0
2,5612,40532,0,9,0
2,5611,40533,0,10,0
2,5612,40533,0,2,0
12,5129,40536,0,0,0
8,2714,40536,0,13,0
8,4395,40536,0,0,0
8,3027,40536,0,13,0
8,2716,40536,0,7,0
8,1250,40536,0,0,0
8,4877,40536,0,5,0
8,3298,40536,0,7,0
8,4398,40536,0,10,0
8,3642,40536,0,0,0
8,4557,40536,0,9,0
8,5576,40536,0,14,0
8,5891,40536,0,6,0
8,4456,40536,0,2,0
8,2717,40536,0,0,0
8,5577,40536,0,20,0
8,5575,40536,0,16,0
8,1344,40536,0,0,0
8,4392,40537,0,7,0
8,4395,40537,0,11,0
2,3501,40539,0,0,0
2,2283,40539,0,0,0
2,5516,40539,0,0,0
2,39,40539,0,8,0
2,1112,40539,0,0,0
2,5315,40539,0,0,0
2,5705,40539,0,2,0
2,1840,40539,0,0,0
2,3521,40539,0,1,0
2,6351,40539,0,0,0
2,5706,40539,0,0,0
2,2829,40539,0,0,0
2,5447,40539,0,8,0
2,3190,40539,0,0,0
2,6090,40539,0,0,0
2,4776,40539,0,0,0
2,5368,40539,0,0,0
2,3446,40539,0,0,0
2,5917,40539,0,4,0
2,2826,40539,0,0,0
2,5652,40539,0,0,0
2,5140,40539,0,5,0
2,3395,40539,0,0,0
2,4839,40539,0,0,0
2,5314,40539,0,1,0
2,4449,40539,0,0,0
2,4623,40539,0,0,0
2,992,40539,0,0,0
2,5325,40539,0,4,0
2,5737,40539,0,0,0
2,2666,40539,0,8,0
2,358,40539,0,0,0
2,3506,40539,0,0,0
2,6081,40539,0,0,0
2,5885,40539,0,6,0
2,5443,40539,0,0,0
2,1492,40539,0,0,0
2,333,40539,0,0,0
2,5461,40539,0,0,0
2,6248,40539,0,0,0
2,4023,40539,0,0,0
2,4622,40539,0,4,0
2,5477,40539,0,0,0
2,806,40539,0,0,0
2,4588,40539,0,0,0
2,4018,40539,0,1,0
2,6093,40539,0,10,0
2,6007,40539,0,0,0
2,2102,40539,0,0,0
2,5346,40539,0,0,0
2,3343,40539,0,0,0
2,5413,40539,0,0,0
2,3259,40539,0,0,0
2,1720,40539,0,0,0
2,5476,40539,0,1,0
2,4847,40539,0,7,0
2,4503,40539,0,0,0
2,4197,40539,0,0,0
2,5916,40539,0,5,0
2,5373,40539,0,0,0
2,3500,40539,0,0,0
2,4019,40539,0,0,0
2,5311,40539,0,0,0
2,6377,40539,0,0,0
2,5736,40539,0,0,0
2,307,40539,0,0,0
2,5908,40539,0,0,0
2,4861,40539,0,5,0
2,6321,40539,0,0,0
2,6322,40539,0,0,0
2,6267,40539,0,0,0
2,4024,40539,0,0,0
2,5595,40539,0,0,0
2,5388,40539,0,0,0
2,6458,40539,0,0,0
2,6397,40539,0,0,0
2,3896,40539,0,0,0
2,6144,40539,0,0,0
2,6352,40539,0,7,0
2,5204,40539,0,0,0
2,3443,40539,0,0,0
2,1266,40539,0,0,0
2,1744,40539,0,0,0
2,66,40539,0,0,0
2,1341,40539,0,0,0
2,6084,40539,0,0,0
2,5655,40539,0,0,0
1,6009,40539,0,0,0
2,6434,40539,0,0,0
2,6053,40539,0,0,0
2,1664,40539,0,0,0
2,5340,40539,0,0,0
2,1240,40539,0,0,0
2,2192,40539,0,0,0
2,6378,40539,0,0,0
2,5512,40539,0,0,0
2,5263,40539,0,0,0
2,374,40539,0,0,0
2,3279,40539,0,0,0
2,1754,40539,0,0,0
2,6433,40539,0,0,0
2,4450,40539,0,15,0
2,4707,40539,0,1,0
2,5462,40539,0,1,0
2,3504,40539,0,1,0
2,4207,40539,0,0,0
2,5515,40539,0,0,0
2,67,40539,0,5,0
2,5474,40539,0,0,0
2,4318,40539,0,1,0
2,1960,40539,0,0,0
2,4958,40539,0,4,0
2,5475,40539,0,0,0
2,5044,40539,0,0,0
2,3867,40539,0,0,0
2,2031,40539,0,0,0
2,3503,40539,0,0,0
2,4667,40539,0,0,0
2,6247,40539,0,3,0
2,5598,40539,0,0,0
2,6082,40539,0,0,0
2,6437,40539,0,0,0
2,5326,40539,0,4,0
2,803,40539,0,1,0
2,4493,40539,0,6,0
2,6008,40539,0,0,0
2,2952,40539,0,0,0
2,6196,40539,0,0,0
2,1957,40539,0,0,0
2,6037,40539,0,0,0
2,2286,40539,0,0,0
2,5163,40539,0,0,0
2,5162,40539,0,0,0
2,3952,40539,0,0,0
2,3778,40539,0,0,0
2,5995,40539,0,0,0
2,459,40539,0,0,0
2,1354,40539,0,0,0
2,828,40539,0,0,0
2,895,40539,0,0,0
2,834,40539,0,0,0
2,1841,40539,0,0,0
2,6052,40539,0,0,0
2,5312,40539,0,0,0
2,135,40539,0,0,0
2,2335,40539,0,0,0
2,5138,40539,0,0,0
2,5554,40539,0,0,4
2,5728,40539,0,0,0
2,227,40539,0,0,0
2,5264,40539,0,0,0
2,4884,40539,0,0,0
2,1230,40539,0,10,0
2,4807,40539,0,0,0
2,3485,40539,0,0,0
2,2338,40539,0,0,0
2,6379,40539,0,0,0
2,6366,40539,0,0,0
2,21,40539,0,0,0
2,5043,40539,0,0,0
2,5727,40539,0,0,0
2,2287,40539,0,0,0
2,5915,40539,0,6,0
2,5224,40539,0,0,0
2,5764,40539,0,5,0
2,125,40539,0,0,0
2,1935,40539,0,0,0
2,6320,40539,0,0,0
2,2402,40539,0,1,0
2,1134,40539,0,3,0
2,5500,40539,0,0,0
2,841,40539,0,2,0
2,3953,40539,0,3,0
2,6034,40539,0,0,0
2,869,40539,0,0,0
2,4051,40539,0,3,0
2,2897,40539,0,0,4
2,5997,40539,0,0,0
2,2835,40539,0,0,0
2,1755,40539,0,0,0
2,1243,40539,0,0,0
2,5313,40539,0,6,0
2,1222,40539,0,0,0
2,5161,40539,0,0,0
2,3283,40539,0,0,0
2,5389,40539,0,0,0
2,123,40539,0,0,0
2,5557,40539,0,0,0
2,5596,40539,0,0,0
2,6051,40539,0,0,0
2,5270,40539,0,0,0
8,5577,40573,0,6,0
8,3789,40573,0,2,0
8,1177,40573,0,0,2
8,3298,40573,0,1,0
8,5507,40573,0,2,0
8,2113,40573,0,1,0
8,4557,40573,0,13,0
8,3272,40573,0,10,0
8,2853,40573,0,3,0
8,4534,40573,0,0,0
8,2600,40573,0,0,0
8,1342,40573,0,0,0
8,4617,40573,0,2,0
8,5524,40573,0,1,0
8,4826,40573,0,0,0
8,4877,40573,0,0,0
8,5428,40573,0,4,0
8,2007,40573,0,0,0
8,1142,40573,0,0,0
2,5392,40586,0,2,0
2,5342,40586,0,2,0
2,5375,40586,0,2,0
2,5393,40586,0,2,0
2,5337,40586,0,2,0
2,5391,40586,0,7,0
2,5371,40586,0,2,0
2,5374,40586,0,2,0
