mvid,mrp,offer_price,zoho_id,vendor_price,variant_id,variant_name,product_id,product_name,brand_id,brand_name
"2,473",10,10,201333000053642864,7.7,1960,Britannia 5050 Maska Chaska ,"1,504",Britannia 5050 Maska Chaska Rs 10,"1,455",Britannia
"2,475",50,50,201333000001970081,34.32,1962,Snickers Kesar Pista Rs 50,"1,506",Snickers Pista,"1,508",Mars Chocolates
"2,477",20,20,201333000001964625,13.73,1964,Galaxy Milk Chocolate Rs 20,"1,508",Galaxy Milk Chocolate,"1,508",Mars Chocolates
"2,479",20,20,201333000001970112,16.08,1966,Galaxy Milk Chocolate ,"1,510",Galaxy Milk ,"1,508",Mars Chocolates
"2,485",40,35,201333000072018741,40,1972,Storia Coconut Water Rs 35,"1,517",Storia Coconut Water Rs 40,"1,714",Storia Foods
"2,492",20,20,201333000047345511,20,512,Paper Boat Aam Panna,480,Paperboat - Aam Panna,"1,619",Paper Boat
"2,493",20,20,201333000072021494,20,231,Paper Boat Alphonso Aam ,83,Paperboat Alphonso Aam,"1,619",Paper Boat
"2,496",20,20,201333000072013839,20,1300,Paper Boat Aamras Rs 20,676,Paper Boat,"1,619",Paper Boat
"2,498",20,20,201333000072020661,20,230,Paper Boat Apple Juice Rs 20,120,Paper Boat Juice,"1,619",Paper Boat
"2,503",25,25,201333000072029355,25,474,Snickers Almond Rs 25,445,Snickers Almond,"1,508",Mars Chocolates
"2,507",50,50,201333000072027288,50,1511,Snickers Almond Rs 50,"1,215",Snickers Almond Rs-50/-,"1,508",Mars Chocolates
"2,508",50,50,201333000072010872,50,1982,Snickers Butterscotch Rs 50,"1,524",Snickers Butterscotch,"1,508",Mars Chocolates
"2,509",50,50,201333000072026440,50,1467, Snickers Fruit & Nut Rs 50,679,Snickers,"1,508",Mars Chocolates
"2,510",20,20,201333000072017598,20,1964,Galaxy Milk Chocolate Rs 20,"1,508",Galaxy Milk Chocolate,"1,508",Mars Chocolates
"2,511",20,20,201333000072024317,20,140,Cadbury Dairy Milk Rs 20,136,Cadbury Dairy Milk,"1,457",Cadbury
"2,512",40,40,201333000072030102,40,196,Cadbury Dairy Milk Rs 40,136,Cadbury Dairy Milk,"1,457",Cadbury
"2,513",30,30,201333000072034045,30,1326,Unibic Choco Chip Cookies ,126,Choco Chips Cookies,"1,686",Unibic
"2,514",25,25,201333000072033018,25,1983,Unibic Choconut Cookies Rs 25,730,Unibic,"1,686",Unibic
"2,515",25,25,201333000072022531,25,338,Unibic Fruit and Nut Rs 25,466,Unibic Fruit and Nut,"1,686",Unibic
"2,516",25,25,201333000072016799,25,1984,Unibic Butter Cookies Rs 25,730,Unibic,"1,686",Unibic
"2,531",25,25,201333000001985136,17.62,1994,Amul Dark Chocolate,"1,530",Dark Chocolate,"1,434",Amul
"2,538",99,99,201333000004232409,35,1997,Basic Air 3 Ply Mask Pack of 10 Rs 100,"1,533",Mask ,"1,513",Ggn Local Vendor
"2,542",18,18,201333000002019031,13.64,2003,Amul Chocolate Cookies Rs 18,"1,536",Cookies,"1,434",Amul
"2,544",50,50,201333000002019093,33.48,2005,Cavins Badam Milkshake 180 ml Rs 50,"1,538",Milkshake Badam,9,Cavins
"2,545",30,30,201333000002019155,20.08,2006,Saliah Dates with Lemon & Orange Peel Rs 30,"1,539",Lemon and Orange,"1,716",Saliah Dates2
"2,546",30,30,201333000002019124,20.8,2007,Saliah Dates with Pistachio and Almond Rs 30,"1,540",Pistachio Almond ,"1,716",Saliah Dates2
"2,549",30,30,201333000002041333,18.75,2010,Saliah Dates with Lemon & Orange Peel Rs 30,"1,541",SALIAH DATES,"1,716",Saliah Dates2
"2,551",5,5,201333000002105323,3.71,2011,Haldiram Bhujia Rs 5,"1,543",Bhujia Rs 5,"1,523",Haldirams 2
"2,555",5,5,201333000002105416,3.71,2014,Haldiram Salted Peanuts Rs 5,"1,545",Salted Peanuts Rs 5,"1,523",Haldirams 2
"2,557",5,5,201333000002105447,3.71,2015,Haldiram PUJABI TADKA RS 5,"1,546",PUNJABI TADKA,"1,523",Haldirams 2
"2,560",10,10,201333000002030216,6.7,2019,Garden Yellow Banana chips Rs 10,"1,547",Banana chips,"1,509",Garden
"2,561",16,16,201333000002123065,12,2022,Swashray Methi Puri Rs 20,"1,548",Swashray Methi Pori,"1,666",Swashray
"2,574",25,25,201333000002050429,20.5,2038,Snackible Dipsters Cookies and Cream Dip Biscuit Sticks Rs 25,"1,558",Hamper Cookies & Cream Dip,"1,721",Snackible
"2,579",60,60,201333000002050462,40.18,2047,Nourish Organics Lime Chia Bar Rs 60,"1,560",Lime Chia Bar,"1,609",Noursh Organic
"2,585",50,50,201333000002237957,35,2052,Elevate Granola Almonds and Seeds Rs 50,"1,564",Almods and Seeds,"1,724",Elevate Granola
"2,593",21,10,201333000071702159,7,4,Roasted Cereal - Wheat Jowar Bajra,4,Roasted Cereal,"1,529",Havit Foods
"2,594",20,20,201333000002236466,20,13,Cornitos Nachos - Cheese and Herbs,7,Cornitos Nachos : Cheese and Herbs,"1,474",Cornitos
"2,595",10,10,201333000002231752,9,17,McVities Digestive Rs 10,20,McVities Digestive Rs 10,"1,577",Mcvitie'S
"2,596",20,20,201333000071691171,20,146,Real Litchi Juice ,140,Real Lichi Juice,"1,640",Real Juice
"2,609",20,20,201333000002211891,20,331,Britannia Veg Cake Fruity Fun Rs 20,308,Britannia Cake Fruity Fun,"1,455",Britannia
"2,611",30,30,201333000002231814,21,338,Unibic Fruit and Nut Rs 25,466,Unibic Fruit and Nut,"1,686",Unibic
"2,616",65,55,201333000071683159,36.5,359,Marodhi Gajak,344,Marodhi Gajak,"1,529",Havit Foods
"2,618",20,20,201333000002236157,20,396,Too Yumm Dahi Papdi ,377,Too Yum- Multigrain Chips,6,Too Yumm 
"2,624",20,20,201333000002211355,20,433,Minute Maid Pulpy Orange Rs 20,138,Minute Maid,"1,581",Minute Maid
"2,645",40,40,201333000002220440,21.42,823,Mr Makhana Himalayan Salt  & Pepper Rs 40,291,Mr. Makhana,"1,592",Mr Makhana
"2,647",12,12,201333000002231521,10.8,825,Amul Masti Buttermilk Rs 12,737,Amul Masti Buttermilk Rs 12,"1,434",Amul
"2,701",20,20,201333000002236126,12.5,1605,Too Yumm Kashmiri Chilli Chips ,"1,283",Too Yumm Kashmiri chilli,6,Too Yumm 
"2,737",25,25,201333000002459001,20,11,Mother Dairy Sweet Lassi,17,Mother Dairy Sweet Lassi,"1,591",Mother Dairy
"2,741",12,12,201333000002272067,9.83,796,Mother Dairy Chach Rs 12,16,Mother Dairy Masala Chach,"1,591",Mother Dairy
"2,744",20,20,201333000002211293,20,23,Mother Dairy Lassi Rs 20,26,Mother Dairy Sweet Lassi,"1,591",Mother Dairy
"2,749",49,45,201333000071704475,29,36,Peanut-Gud Chikki,39,Peanut-Gud Chikki,"1,511",Generic
"2,772",1,1,201333000071704396,1,493,Test Product,463,Test Product,"2,701",Test Brands
"2,776",10,10,201333000003301183,7.13,827,Too Yumm Karare Munchy Masala Rs.10,264,TOO YUMM!,6,Too Yumm 
"2,789",10,10,201333000027206001,10,534,Amul Masti Dahi,498,Amul Masti,"1,434",Amul
"2,793",25,25,201333000001504024,25,584,Fanta Can 180 ml Rs 25,546,Fanta Pop Can,"1,498",Fanta
"2,798",20,20,201333000005428156,14,633,Max Protein-Spanish Tomato Rs 20,593,Max Protein-Spanish Tomato,"1,576",Max Protein
"2,831",640,576,201333000071702402,0,745,Paper Boat Coconut Water pack of 16 Rs.640,675,Paper Boat,"1,619",Paper Boat
"2,858",10,10,201333000004081204,8.25,803,Knorr Tomato Chatpata Soup Rs 10,707,Knorr Soup,"1,556",Knorr
"2,862",35,35,201333000003106521,23.44,840,Hershey's Chocolate Milk Shake Rs 35,152,Hershey's Milk Shake,"1,533",Hersheys
"2,868",115,115,201333000002211324,67.67,863,Red Bull  Energy Drink 250ml MRP-115,769,Red Bull Energy Drink 250ml MRP-115,"1,641",Red Bull
"2,919",250,250,201333000004232003,250,1535,Mylab Covi Self COVID 19Rapid Antigen Self Test Kit ,"1,232",Mylab Covi Self Test Kit ,7,Mylab 
"2,921",20,20,201333000002426208,13.39,61,Paper Boat Lychee Ras Rs 20,64,Paper Boat ,"1,619",Paper Boat
"2,922",20,20,201333000002426177,13.39,230,Paper Boat Apple Juice Rs 20,120,Paper Boat Juice,"1,619",Paper Boat
"2,923",20,20,201333000003835401,12,231,Paper Boat Alphonso Aam ,83,Paperboat Alphonso Aam,"1,619",Paper Boat
"2,925",20,20,201333000002426084,13,512,Paper Boat Aam Panna,480,Paperboat - Aam Panna,"1,619",Paper Boat
"2,930",50,50,201333000002426239,33.47,997,Paper Boat Coconut Water Rs 50,49,Paper Boat Coconut Water,"1,619",Paper Boat
"2,931",20,20,201333000002883424,13.39,1300,Paper Boat Aamras Rs 20,676,Paper Boat,"1,619",Paper Boat
"2,932",20,20,201333000003477418,17,1324,Paper Boat Jaljeera Rs 20,82,Paper Boat Jaljeera,"1,619",Paper Boat
"2,933",20,20,201333000002426146,17,1325,Paper Boat Orange Rs 20,121,Paper Boat Orange Juice,"1,619",Paper Boat
"2,934",10,10,201333000002231645,7,600,Garden Mini Bhakarwadi Rs 10,560,Garden-Bhakarwadi Rs. 10,"1,509",Garden
"2,939",10,10,201333000002220609,6.7,890,Garden Onion Pakoda,788,Garden Onion Pakoda,"1,509",Garden
"2,940",10,10,201333000002220640,6.7,1053,Garden Diet Bhel Rs 10,881,Garden Diet Bhel ,"1,509",Garden
"2,942",35,35,201333000071679968,23.44,1055,Cavins Vanilla Milk Shake Rs 35,883,Cavins Vanilla Milk Shake,9,Cavins
"2,943",35,35,201333000071708034,23.44,1056,Cavin's Chocolate Milkshake,884,Cavins Chocolate Milkshake Rs 35,9,Cavins
"2,944",20,20,201333000002908090,16,1058,Cavins Rose Lassi Rs 20,886,Cavins Rose Lassi Rs 20,9,Cavins
"2,946",40,40,201333000004330485,25,1119,Cavins Kaju Butterscotch Milkshake,941,Cavins Kaju Butterscotch Milkshake  200g Rs 35,9,Cavins
"2,951",10,10,201333000002211566,9.5,828,Bingo Mad Angles - Tomato Madness Rs.10,743,Bingo Mad Angles - Tomato Madness Rs.10,"1,447",Bingo
"2,952",20,20,201333000002421742,14.29,844,Bingo Mad Angles Achaari Masti Rs.20,755,Bingo Achaari @20,"1,447",Bingo
"2,981",35,35,201333000071704876,35,115,Coke Diet Can Rs 35,113,Diet Coke,17,Coca Cola 
"2,985",10,10,201333000002739109,10,143,Minute Maid Mixed Fruit Rs 10,138,Minute Maid,"1,581",Minute Maid
"2,987",25,25,201333000002220512,23,170,Limca Can Rs 25,162,Limca,"1,566",Limca
"2,991",25,25,201333000002211386,18,203,Sprite Pop Can Rs 25,122,Sprite,"1,664",Sprite
"2,993",40,40,201333000002211448,34.79,848,Coke Diet Can Rs 40,113,Diet Coke,17,Coca Cola 
"2,998",25,25,201333000002211479,25,585,Thumbs up Pop Can 180 ml Rs 25,547,Thumbs Up Pop Can,"1,677",Thumsup
"2,999",25,25,201333000002258072,25,586,Coke Regular Pop Can Rs 25,548,Coke Pop Can,17,Coca Cola 
"3,013",40,40,201333000046936009,24.85,1120,Fanta Can ,942,Coca Cola  Fanta Can 300g Rs 40,"1,498",Fanta
"3,014",40,40,201333000071715052,24.85,1121,ThumsUp Can,943,Coca Cola  ThumsUp Can 300g Rs 40,"1,677",Thumsup
"3,025",15,15,201333000002272127,10.04,694,Frooti ,538,Frooti,"1,506",Frooti
"3,033",15,15,201333000002211134,10.71,1175,Parle Agro Appy Rs 15,983,Parle Agro Appy 200ml Rs 15,19,Parle 
"3,047",20,19,201333000071702882,8,943,Havit Foods -Salted Soya Katori,108,Salted Soya Katori,"1,529",Havit Foods
"3,051",20,20,201333000002211417,20,109,Real Mixed Fruit Juice Rs 20,107,Real Mixed Fruit Juice,"1,640",Real Juice
"3,052",20,20,201333000037398503,14.7,120,Real Orange Juice 1,118,Real Orange Juice,"1,640",Real Juice
"3,059",20,20,201333000057114013,12.5,1333,Real Pineapple Juice Rs 20,"1,082",Dabur Real Fruit Power Pineapple  Rs 20,"1,640",Real Juice
"3,067",12,12,201333000002220578,11,132,Maggi Masala ,128,Masala Maggi,12,Nestle 
"3,069",15,15,201333000071721222,0,690,Amul Lassi Rs 15,691,Amul Lassi,"1,434",Amul
"3,070",20,20,201333000003374200,16.95,1072,NESTLE MILKYBAR ,899,NESTLÉ MILKYBAR Rs 20,12,Nestle 
"3,072",20,20,201333000002422525,13.56,1143,Nestle Kit Kat,958,Kit Kat,12,Nestle 
"3,075",10,10,201333000003374169,6.62,1544,Nestle KitKat Rs10,"1,242",Nestle KitKat Rs10,12,Nestle 
"3,077",50,50,201333000002422634,40.58,1999,Maggi Masala Cuppa Noodles Rs50,"1,535",Maggi Masala Cuppa Noodles Rs50,12,Nestle 
"3,079",20,20,201333000002211046,19,140,Cadbury Dairy Milk Rs 20,136,Cadbury Dairy Milk,"1,457",Cadbury
"3,083",45,45,201333000005219423,29.06,646,Cadbury Bournville Rs 45,604,Bournville - Cadbury,"1,457",Cadbury
"3,115",40,40,201333000071710212,27.45,1032,Snickers Rs 40,679,Snickers,"1,508",Mars Chocolates
"3,119",50,50,201333000071719113,34.32,1467, Snickers Fruit & Nut Rs 50,679,Snickers,"1,508",Mars Chocolates
"3,138",30,30,201333000002419653,19.29,896,Yoga Pulp Aloevera KiwiJuice Rs 30,794,Yoga Pulp Aloevera Kiwi Juice Rs-30,11,Yoga Pulp
"3,139",30,30,201333000002419622,19.29,897,Yoga Pulp Litchi Rs 30,794,Yoga Pulp Aloevera Kiwi Juice Rs-30,11,Yoga Pulp
"3,140",30,30,201333000071719271,21,399,Unibic Honey Oatmeal Cookies,379,unibic Honey Oatmeal Cookies,"1,686",Unibic
"3,143",20,20,201333000071726216,16,1206,Unibic Doosra Jeera Cookies Rs30,"1,008",Unibic- Doosra Jeera Cookies  Rs-20 ,"1,686",Unibic
"3,147",10,10,201333000002189178,10,568,Britannia Daily Fresh Dahi Rs 10,415,Dahi,"1,591",Mother Dairy
"3,149",20,20,201333000002333761,0,663,Britannia Veg Cake Chocolate Rs 20,621,Britannia Veg Cake - Chocolate,"1,455",Britannia
"3,153",10,10,201333000002211860,9.5,794,Britannia Little Hearts,682,Britannia,"1,455",Britannia
"3,160",10,10,201333000071718277,8.55,1026,Britannia Good Day Cashew Rs 10,682,Britannia,"1,455",Britannia
"3,165",10,10,201333000002908001,10,430,Haldiram's Moong Dal Rs 10 ,408,Haldiram's,"1,523",Haldirams 2
"3,166",10,10,201333000003662321,10,621,Haldiram's Aloo Bhujia Rs 10,583,Aloo Bhujia -  Haldiram,"1,523",Haldirams 2
"3,168",10,10,201333000071699900,10,654,Haldiram's Fatafat Bhel Rs 10,613,Fatafat Bhel ,"1,523",Haldirams 2
"3,169",10,10,201333000006499085,7.9,670,Haldiram's Nut Cracker Rs 10,626,Nut Cracker -Haldiram's,"1,523",Haldirams 2
"3,170",10,10,201333000002231909,8.1,706,Haldiram's Lite Mixture Rs 10,655,Haldiram Lite Mixture,"1,523",Haldirams 2
"3,176",10,10,201333000071706623,7.14,949,Haldiram's Khatta Meetha Rs 10,408,Haldiram's,"1,523",Haldirams 2
"3,177",10,10,201333000002231847,7.14,950,Haldiram's Salted Peanut Rs 10,408,Haldiram's,"1,523",Haldirams 2
"3,179",10,10,201333000002231878,7.14,952,Haldiram's Bhujiya Rs 10,408,Haldiram's,"1,523",Haldirams 2
"3,187",15,15,201333000002231676,9.42,987,Haldiram's Chips Classic Salted Rs 15,847,Haldiram's Chips,"1,523",Haldirams 2
"3,192",15,15,201333000002236777,10,994,Haldiram's Takatak Chatpata Masala Rs 15,815,Haldiram's Namkeen,"1,523",Haldirams 2
"3,198",10,10,201333000071708763,7.14,1105,Haldirams Khatta Meetha Rs 10,932,Haldirams Khatta Meetha Rs 10,"1,523",Haldirams 2
"3,216",5,5,201333000031602070,4.24,935,Lays - American Style Cream and Onion ,272,Lays - American style Cream and Onion,"1,563",Layss
"3,217",20,20,201333000002211829,17.86,1241, Lays Indian Magic Masala Rs 20,"1,035", Lays Indian Magic Masala Rs 20,"1,563",Layss
"3,218",20,20,201333000002211798,17.8,1242, Lays Cream & Onion Rs 20,"1,036", Lays Cream & Onion Rs 20,"1,563",Layss
"3,222",30,30,201333000071727228,17.41,799,Mr Makhana Cream & Onion,716,Cream & Onion,"1,592",Mr Makhana
"3,230",25,25,201333000002220547,25,478,Kit Kat Rs 25,448,Kit Kat Rs 25,12,Nestle 
"3,235",35,35,201333000071718751,18.75,626,Opera - Potato Crisps,588,Opera,"1,614",Opera
"3,295",75,75,201333000071717878,75,501,Sirona Intimate Wipes,470,Sirona Intimate Wipes,"1,654",Sirona
"3,298",82,25,201333000004232104,25,518,Dettol Sanitizer,483,Dettol Sanitizer,"1,485",Dettol
"3,309",20,20,201333000006721007,12,541,Too Yumm Karare Munchy Masala Rs 20,505,Too Yumm - Karare,6,Too Yumm 
"3,320",50,50,201333000002426535,38.48,680,Cornitos Roasted Cashews Lightly Salted ,634,Roasted Cashew,"1,474",Cornitos
"3,327",10,10,201333000071721793,6.36,1113,Test Product,936,McVities Butter Cookies Rs 10,"2,701",Test Brands
"3,330",10,10,201333000002231783,6.36,1117,McVities Butter Cookies Rs 10,939,McVities Butter Cookies 60g Rs 10,"1,577",Mcvitie'S
"3,331",10,10,201333000002423397,6.36,1118,McVities Cashew Cookies Rs 10,940,McVities Cashew Cookies 60g Rs 10,"1,577",Mcvitie'S
"3,341",20,20,201333000002876574,13.39,1530,Too Yumm Potato Chips Indian Masala Rs 20,264,TOO YUMM!,6,Too Yumm 
"3,344",20,20,201333000002895815,13.39,1592,Too Yumm Potato Chips Classic Salted Rs 20,264,TOO YUMM!,6,Too Yumm 
"3,345",20,20,201333000002466843,13.39,1593,Too Yumm Chips American Style Cream & Onion ,264,TOO YUMM!,6,Too Yumm 
"3,351",10,10,201333000071741030,7.57,1813,Britannia Marie Gold Rs 10,"1,433",Britannia Marie Gold Rs 10,"1,455",Britannia
"3,352",50,50,201333000002423546,36.31,1623,Cadbury Dairy Milk Chocolate Rs 50,642,Dairy Milk,"1,457",Cadbury
"3,436",1,1,201333000071719909,1,957,Test Product,831,TEST Product,"2,701",Test Brands
"3,437",1,1,201333000071728599,1,959,Test product-2,832,Test Product -2,"2,701",Test Brands
"3,438",1,1,201333000071728678,1,960,Test product - 3,833,Test Product - 3,"2,701",Test Brands
"3,446",40,40,201333000002136506,28,1299,Happy Bar Energy Snack Rs 40,"1,065",Happy Bar MRP-40 ,"1,527",Happy Bar
"3,448",40,40,201333000002533367,27,1726,Happy Bar Coco Rs40,"1,375",Happy Bar Coco Rs40,"1,527",Happy Bar
"3,449",20,20,201333000002249266,16.94,1302,Born Reborn Oats & Jowar Garlic Zen Rs 30,"1,067",Bio Ninja  Oats & Jowar Rs 20,14,Born Reborn
"3,452",10,10,201333000071742413,8,1209,Priniti Foods Spicy Masti Potato Chips Rs 10,"1,011",Priniti Food Products,8,Priniti Foods 
"3,453",10,10,201333000002136351,8,1210,Priniti Foods Khatta Meetha Namkeen Rs 10,"1,011",Priniti Food Products,8,Priniti Foods 
"3,769",30,30,201333000071727708,20,1566,Cavins Cold Coffee Chilled Latte 180ml MRP 30,"1,261",Cold Coffee Chilled Latte 180ml,9,Cavins
"3,772",10,10,201333000002231583,6.69,1925,Garden Onion Pakoda 35g Rs 10,"1,486",Garden Onion Pakoda,"1,509",Garden
"3,778",40,40,201333000002419281,25.42,1504,Yoga Bar Chocolate Chunk Nut Rs 40,"1,209",Yoga Bar Chocolate chunk nut Rs-40,"1,695",Yoga Bar
"3,779",40,40,201333000002419316,25.42,1626,Yoga Bar Nuts and Seeds Rs 40,"1,290",Yoga Bar Products,"1,695",Yoga Bar
"3,780",50,50,201333000002419347,31.78,1627,Yoga Bar Breakfast Protein Blueberry Pie,"1,290",Yoga Bar Products,"1,695",Yoga Bar
"3,781",50,50,201333000002137653,25.71,1749,Cravova Classic Mojito Rs 50,"1,394",Classic Mojito,"1,701",CRAVOVA
"3,783",25,25,201333000002138087,16.07,1944,Cravova Peri Peri Roasted Peanuts Rs 25,"1,496",Peri Peri Roasted Peanut,"1,701",CRAVOVA
"3,804",40,40,201333000002137746,25,1777,Open Secret Choco  Nutty Chips Almond Butter Rs 40,"1,410",Nutty Chips,"1,703",Open Secret
"3,815",10,10,201333000032112297,7.7,2067,Britannia Good Day Pista Badam Cookies ,"1,577",Britannia Good Day Pista Badam,"1,455",Britannia
"3,816",10,10,,8.6,1478,Haldirams NGP Peanut Chikki Bar Rs 10,"1,195", Haldiram Peanuts Chikki Rs10,"1,523",Haldirams 2
"3,862",45,45,201333000002211165,26.12,2083,UJI Natural Coconut Water 200 ml ,"1,589",Natural Coconut Water ,"1,729",UJI 
"3,863",35,35,201333000002231552,22.5,2082,Cavin s Cold Coffee Rs 35 ,"1,588",Cavin s Cold Coffee Rs 35,9,Cavins
"3,864",20,20,201333000039485214,16,2061,Britannia Gobbles  Veg Fruit Cake 65 g ,621,Britannia Veg Cake - Chocolate,"1,455",Britannia
"3,865",14,14,201333000004201683,11,2087,Maggi Masala Single Pack Rs14,128,Masala Maggi,12,Nestle 
"3,872",10,10,201333000002218783,8,2096,Bikaji Moong Dal Rs 10,"1,595",Bikaji Moong Dal Rs 20,"1,730",Bikaji
"3,873",20,20,201333000002218814,16,2097,Bikaji Kuch Kuch Rs 20,"1,595",Bikaji Moong Dal Rs 20,"1,730",Bikaji
"3,876",20,20,201333000002219079,16,2099,Bikaji Bhel Puri Rs 20,"1,597",Bikaji Bhelpuri Rs 20,"1,730",Bikaji
"3,883",10,10,201333000002218719,8,2111,Bikaji Chips Classic Salted Rs 10,"1,606",Bikaji Chips Classic Salted Rs 10,"1,730",Bikaji
"3,890",10,10,201333000002218624,8,2112,Bikaji Chips Mast Masala Rs 10,"1,605",Bikaji Chips Mast Masala Rs 10,"1,730",Bikaji
"3,892",70,70,201333000002238338,44.49,2115,Millet Bowl Protein Shake Chocolate Rs 70,"1,610",Millet Protein Shake ,"1,734",Millet Bowl2
"3,901",10,10,201333000002218558,8,2117,Bikaji Chips Tomato Salsa Rs 10,"1,603",Bikaji Bikaneri Bhujia Rs 20,"1,730",Bikaji
"3,905",12,12,201333000071839080,11,132,Maggi Masala ,128,Masala Maggi,12,Nestle 
"3,910",20,20,201333000002241572,13.56,1143,Nestle Kit Kat,958,Kit Kat,12,Nestle 
"3,912",45,45,201333000071836115,45,1301,Maggi Cuppa Noodles Masala ,128,Masala Maggi,12,Nestle 
"3,915",50,50,201333000024873306,35.71,1999,Maggi Masala Cuppa Noodles Rs50,"1,535",Maggi Masala Cuppa Noodles Rs50,12,Nestle 
"3,916",30,30,201333000002275205,19.29,896,Yoga Pulp Aloevera KiwiJuice Rs 30,794,Yoga Pulp Aloevera Kiwi Juice Rs-30,11,Yoga Pulp
"3,917",30,30,201333000071822002,19.29,897,Yoga Pulp Litchi Rs 30,794,Yoga Pulp Aloevera Kiwi Juice Rs-30,11,Yoga Pulp
"3,918",10,10,201333000071837093,10,430,Haldiram's Moong Dal Rs 10 ,408,Haldiram's,"1,523",Haldirams 2
"3,919",10,10,201333000003677001,10,621,Haldiram's Aloo Bhujia Rs 10,583,Aloo Bhujia -  Haldiram,"1,523",Haldirams 2
"3,920",10,10,201333000071836273,10,622,Haldiram's Navratan Mix  Rs 10,584,Navratan -  Haldiram,"1,523",Haldirams 2
"3,921",10,10,201333000071832248,10,654,Haldiram's Fatafat Bhel Rs 10,613,Fatafat Bhel ,"1,523",Haldirams 2
"3,925",10,10,201333000071821094,7.14,852,Haldiram's Daal Biji - Rs.10,408,Haldiram's,"1,523",Haldirams 2
"3,928",10,10,201333000071838011,8.48,925,Haldiram's-Panchrattan Rs.10,815,Haldiram's Namkeen,"1,523",Haldirams 2
"3,930",10,10,201333000071839244,7.14,950,Haldiram's Salted Peanut Rs 10,408,Haldiram's,"1,523",Haldirams 2
"3,932",10,10,201333000071820009,7.14,952,Haldiram's Bhujiya Rs 10,408,Haldiram's,"1,523",Haldirams 2
"3,938",10,10,201333000003616393,7.14,985,Haldiram's-Ratlami Sev Rs.10,408,Haldiram's,"1,523",Haldirams 2
"3,941",10,10,201333000071835087,7.21,988,Haldiram's Lite Chiwda Rs 10,408,Haldiram's,"1,523",Haldirams 2
"3,943",10,10,201333000003616287,7.14,990,Haldiram's Soya Chips Rs.10,408,Haldiram's,"1,523",Haldirams 2
"3,944",10,10,201333000071842013,8.3,991,Bingo Mad Angles - Chaat Masti Rs.20,381,Bingo,"1,447",Bingo
"3,945",15,15,201333000071841007,10,994,Haldiram's Takatak Chatpata Masala Rs 15,815,Haldiram's Namkeen,"1,523",Haldirams 2
"3,946",10,10,201333000003088165,7,1003,Haldiram All in One Rs. 10,408,Haldiram's,"1,523",Haldirams 2
