sku_id,variant_id,mapper_variant_id,mapper_variant_name
4712,2087,2087,Maggi Masala Single Pack Rs14
4714,2121,493,Test Product
4716,2127,2127,Ultrapop Popcorn Cheese Rs 20
4751,2159,430,Haldiram's Moong Dal Rs 10 
4763,891,814,Ritebite Sport Bar Almond Mocha
4766,814,814,Ritebite Sport Bar Almond Mocha
4767,1119,1054,Cavins Strawberry Milk Shake Rs 35
4912,170,170,Limca Can Rs 25
4922,584,584,Fanta Can 180 ml Rs 25
4923,585,185,Thums UP CHARGED Rs 20
4924,586,586,Coke Regular Pop Can Rs 25
4936,941,941,MTR - Vegetable Upma
4950,1206,130,Choco Chips Cookies
4958,1504,1504,Yoga Bar Chocolate Chunk Nut Rs 40
4959,1626,1504,Yoga Bar Chocolate Chunk Nut Rs 40
4961,1884,1606,BRB Popped Potato Chips Pasta Cheese 
4964,94,94,Maaza Tetrapack Rs 10
4967,2165,493,Test Product
4968,2166,493,Test Product
4969,1584,1376,Real Bites Farali Wafers Rs 10
4970,1307,320,Unibic Choco Hazelnut Cookies Rs 10
4974,1741,430,Haldiram's Moong Dal Rs 10 
5017,2212,331,Britannia Veg Cake Fruity Fun Rs 20
5020,2213,331,Britannia Veg Cake Fruity Fun Rs 20
5037,13,13,Cornitos Nachos - Cheese and Herbs
5038,15,15,Vermicelli Upma
5041,18,18,Red Bull Rs 115
5050,24,24,Rajma-Chawal Combo
5057,31,24,Rajma-Chawal Combo
5062,33,33,Kadi Pakora with Steamed Rice
5069,38,38,Amul Masti Buttermilk Rs 10
5077,46,46,Paper Boat Coconut Water
5098,61,61,Paper Boat Lychee Ras Rs 20
5112,80,80,Cavin's Spiced ButterMilk
5125,94,94,Maaza Tetrapack Rs 10
5126,95,95,Parle Appy Rs 10
5138,109,109,Real Mixed Fruit Juice Rs 20
5149,115,114,Coke Regular Can Rs 35
5152,122,82,Paper Boat Alphonso Aam Rs 25
5153,123,82,Paper Boat Alphonso Aam Rs 25
5154,124,124,Sprite Rs 20
5155,125,125,Fanta Pet 250ml Rs 20
5156,125,125,Fanta Pet 250ml Rs 20
5157,126,126,Coke Regular Pet 250ml Rs 20
5160,132,132,Maggi Masala 
5161,0,0,Unknown/Unmapped
5162,136,109,Real Mixed Fruit Juice Rs 20
5167,140,140,Cadbury Dairy Milk Rs 20
5169,143,143,Minute Maid Mixed Fruit Rs 10
5172,0,0,Unknown/Unmapped
5174,151,24,Rajma-Chawal Combo
5182,170,170,Limca Can Rs 25
5184,172,172,Cadbury Fruit and Nut 
5186,177,177,Minute Maid Pulpy Orange
5199,203,203,Sprite Pop Can Rs 25
5205,215,215,Besan Cheela with Bread Butter
5223,253,253,Nescafe Chilled Latte 
5236,0,0,Unknown/Unmapped
5243,0,0,Unknown/Unmapped
5244,290,290,Kurkure Masala Munch 
5245,291,291,Lay's American style Cream & Onion Rs 10
5249,296,291,Lay's American style Cream & Onion Rs 10
5250,296,291,Lay's American style Cream & Onion Rs 10
5260,307,215,Besan Cheela with Bread Butter
5268,316,169,Minute Maid Guava Rs 20
5281,331,331,Britannia Veg Cake Fruity Fun Rs 20
5313,392,392,Test
5316,396,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
5324,408,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
5344,430,430,Haldiram's Moong Dal Rs 10 
5346,433,169,Minute Maid Guava Rs 20
5347,434,434,Uncle Chips - Spicy Treat
5371,478,478,Kit Kat Rs 25
5383,491,13,Cornitos Nachos - Cheese and Herbs
5386,493,493,Test Product
5403,541,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
5404,542,542,Limca 250ml Pet Rs 20
5420,572,24,Rajma-Chawal Combo
5423,575,575,Frooti Rs 10
5431,585,185,Thums UP CHARGED Rs 20
5432,586,586,Coke Regular Pop Can Rs 25
5445,599,291,Lay's American style Cream & Onion Rs 10
5446,599,291,Lay's American style Cream & Onion Rs 10
5447,600,600,Garden Mini Bhakarwadi Rs 10
5460,621,430,Haldiram's Moong Dal Rs 10 
5461,622,430,Haldiram's Moong Dal Rs 10 
5479,646,172,Cadbury Fruit and Nut 
5485,663,663,Britannia Veg Cake Chocolate Rs 20
5491,670,430,Haldiram's Moong Dal Rs 10 
5499,678,678,Britannia Bourbon-Rs 10
5510,690,690,Amul Lassi Rs 15
5511,691,691,Britannia Chocolate Shake Rs 30 
5516,699,699,Aloo Bread Toast
5518,701,297,Sabudana Khichdi
5520,703,15,Vermicelli Upma
5523,706,430,Haldiram's Moong Dal Rs 10 
5524,707,291,Lay's American style Cream & Onion Rs 10
5525,707,291,Lay's American style Cream & Onion Rs 10
5577,764,764,Amul Milk Chocolate Rs 25
5579,766,766,Amul Rose Lassi Rs 20 
5592,783,690,Amul Lassi Rs 15
5594,785,33,Kadi Pakora with Steamed Rice
5596,786,786,Maa-Chana Daal Rice Comboo
5605,794,678,Britannia Bourbon-Rs 10
5606,795,291,Lay's American style Cream & Onion Rs 10
5607,795,291,Lay's American style Cream & Onion Rs 10
5612,804,769,Cadbury Dairy Milk Rs.10
5616,812,600,Garden Mini Bhakarwadi Rs 10
5621,820,766,Amul Rose Lassi Rs 20 
5623,822,331,Britannia Veg Cake Fruity Fun Rs 20
5624,823,799,Mr Makhana Cream & Onion
5626,825,825,Amul Masti Buttermilk Rs 12
5631,830,331,Britannia Veg Cake Fruity Fun Rs 20
5632,830,663,Britannia Veg Cake Chocolate Rs 20
5633,831,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
5647,848,318,Coke Zero
5659,863,18,Red Bull Rs 115
5664,878,825,Amul Masti Buttermilk Rs 12
5666,887,690,Amul Lassi Rs 15
5668,890,600,Garden Mini Bhakarwadi Rs 10
5672,893,430,Haldiram's Moong Dal Rs 10 
5673,894,678,Britannia Bourbon-Rs 10
5674,895,895,Britannia Little Hearts- Rs20
5676,902,693,Snickers
5681,920,318,Coke Zero
5684,925,430,Haldiram's Moong Dal Rs 10 
5699,943,1,Soya Masala Snacker
5707,947,935,Lays - American Style Cream and Onion 
5708,947,935,Lays - American Style Cream and Onion 
5709,949,430,Haldiram's Moong Dal Rs 10 
5710,950,430,Haldiram's Moong Dal Rs 10 
5712,952,430,Haldiram's Moong Dal Rs 10 
5713,953,95,Parle Appy Rs 10
5736,980,430,Haldiram's Moong Dal Rs 10 
5747,991,401,Bingo - Potato Chips Masala
5750,993,769,Cadbury Dairy Milk Rs.10
5754,997,46,Paper Boat Coconut Water
5756,998,998,Amul Butter Cookies Coconut Rs 20
5760,1003,430,Haldiram's Moong Dal Rs 10 
5769,1016,769,Cadbury Dairy Milk Rs.10
5771,0,0,Unknown/Unmapped
5775,1026,678,Britannia Bourbon-Rs 10
5798,1056,1054,Cavins Strawberry Milk Shake Rs 35
5799,1058,80,Cavin's Spiced ButterMilk
5800,1059,1059,Cavin's Spiced Butter Milk Rs 15
5810,0,0,Unknown/Unmapped
5811,0,0,Unknown/Unmapped
5812,1074,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
5813,1076,95,Parle Appy Rs 10
5819,1089,95,Parle Appy Rs 10
5826,1104,430,Haldiram's Moong Dal Rs 10 
5827,1105,430,Haldiram's Moong Dal Rs 10 
5836,0,0,Unknown/Unmapped
5839,0,0,Unknown/Unmapped
5847,1134,430,Haldiram's Moong Dal Rs 10 
5850,1141,318,Coke Zero
5852,0,0,Unknown/Unmapped
5857,1150,430,Haldiram's Moong Dal Rs 10 
5870,1170,430,Haldiram's Moong Dal Rs 10 
5872,1172,430,Haldiram's Moong Dal Rs 10 
5881,1192,1192,Coca Cola Kinley 300ml Rs 8
5889,1230,929,Sprite750ml
5898,1241,935,Lays - American Style Cream and Onion 
5899,1242,935,Lays - American Style Cream and Onion 
5929,1292,935,Lays - American Style Cream and Onion 
5931,1300,61,Paper Boat Lychee Ras Rs 20
5937,1315,678,Britannia Bourbon-Rs 10
5965,1432,678,Britannia Bourbon-Rs 10
5981,1457,320,Unibic Choco Hazelnut Cookies Rs 10
5994,1475,430,Haldiram's Moong Dal Rs 10 
6015,0,0,Unknown/Unmapped
6019,1544,1383,Nestle Kitkat Rs 10
6032,1577,1048,Balaji Wafers Pizzy Masala Rs 10
6035,1580,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
6036,1581,678,Britannia Bourbon-Rs 10
6042,1585,430,Haldiram's Moong Dal Rs 10 
6048,1592,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
6049,1593,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
6050,1605,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
6052,1623,1623,Cadbury Dairy Milk Chocolate Rs 50
6055,1636,1636,Kurkure Solid Masti Rs 20
6058,1639,430,Haldiram's Moong Dal Rs 10 
6060,1655,1383,Nestle Kitkat Rs 10
6072,1690,766,Amul Rose Lassi Rs 20 
6081,1742,663,Britannia Veg Cake Chocolate Rs 20
6091,1807,1807,Nescafe Chilled Latte Rs 40
6093,1813,678,Britannia Bourbon-Rs 10
6119,1850,766,Amul Rose Lassi Rs 20 
6120,1851,766,Amul Rose Lassi Rs 20 
6162,1937,1937,Amul Dark Chocolate Rs 25
6183,1979,935,Lays - American Style Cream and Onion 
6190,1999,1301,Maggi Cuppa Noodles Masala 
6196,2121,493,Test Product
6197,2209,61,Paper Boat Lychee Ras Rs 20
6198,2216,2216,Frussh Mango Orange Juice Rs 40
6203,2222,2222,Frussh Alphonso Mango Juice Rs 40 
6204,2224,493,Test Product
6210,2211,1302,Born Reborn Oats & Jowar Garlic Zen Rs 30
6211,2210,1302,Born Reborn Oats & Jowar Garlic Zen Rs 30
6217,2239,1623,Cadbury Dairy Milk Chocolate Rs 50
6218,2239,1623,Cadbury Dairy Milk Chocolate Rs 50
6219,2233,1302,Born Reborn Oats & Jowar Garlic Zen Rs 30
6220,2232,1302,Born Reborn Oats & Jowar Garlic Zen Rs 30
6246,1003,430,Haldiram's Moong Dal Rs 10 
6248,1016,769,Cadbury Dairy Milk Rs.10
6251,1026,678,Britannia Bourbon-Rs 10
6262,1065,1048,Balaji Wafers Pizzy Masala Rs 10
6265,1071,430,Haldiram's Moong Dal Rs 10 
6266,1071,430,Haldiram's Moong Dal Rs 10 
6277,1103,430,Haldiram's Moong Dal Rs 10 
6278,1104,430,Haldiram's Moong Dal Rs 10 
6279,1104,430,Haldiram's Moong Dal Rs 10 
6280,1105,430,Haldiram's Moong Dal Rs 10 
6281,1105,430,Haldiram's Moong Dal Rs 10 
6294,0,0,Unknown/Unmapped
6303,1133,430,Haldiram's Moong Dal Rs 10 
6304,1134,430,Haldiram's Moong Dal Rs 10 
6309,1147,430,Haldiram's Moong Dal Rs 10 
6313,1150,430,Haldiram's Moong Dal Rs 10 
6318,1170,430,Haldiram's Moong Dal Rs 10 
6319,1170,430,Haldiram's Moong Dal Rs 10 
6320,1170,430,Haldiram's Moong Dal Rs 10 
6321,1171,430,Haldiram's Moong Dal Rs 10 
6322,1172,430,Haldiram's Moong Dal Rs 10 
6323,1172,430,Haldiram's Moong Dal Rs 10 
6324,1174,430,Haldiram's Moong Dal Rs 10 
6325,1174,430,Haldiram's Moong Dal Rs 10 
6326,1178,430,Haldiram's Moong Dal Rs 10 
6331,1185,430,Haldiram's Moong Dal Rs 10 
6338,1206,130,Choco Chips Cookies
6339,1207,430,Haldiram's Moong Dal Rs 10 
6346,122,82,Paper Boat Alphonso Aam Rs 25
6359,124,124,Sprite Rs 20
6361,125,125,Fanta Pet 250ml Rs 20
6365,126,126,Coke Regular Pet 250ml Rs 20
6369,1271,331,Britannia Veg Cake Fruity Fun Rs 20
6378,1292,935,Lays - American Style Cream and Onion 
6379,1298,430,Haldiram's Moong Dal Rs 10 
6380,1298,430,Haldiram's Moong Dal Rs 10 
6381,1299,1299,Happy Bar Energy Snack Rs 40
6383,1300,61,Paper Boat Lychee Ras Rs 20
6384,1300,61,Paper Boat Lychee Ras Rs 20
6389,1308,130,Choco Chips Cookies
6393,1315,678,Britannia Bourbon-Rs 10
6402,1326,130,Choco Chips Cookies
6403,1326,130,Choco Chips Cookies
6412,1336,941,MTR - Vegetable Upma
6419,1376,1376,Real Bites Farali Wafers Rs 10
6420,1377,1376,Real Bites Farali Wafers Rs 10
6421,1378,1376,Real Bites Farali Wafers Rs 10
6422,1379,1376,Real Bites Farali Wafers Rs 10
6423,1380,430,Haldiram's Moong Dal Rs 10 
6424,1381,95,Parle Appy Rs 10
6425,1383,1383,Nestle Kitkat Rs 10
6427,140,140,Cadbury Dairy Milk Rs 20
6430,1425,678,Britannia Bourbon-Rs 10
6433,1432,678,Britannia Bourbon-Rs 10
6434,1433,1048,Balaji Wafers Pizzy Masala Rs 10
6442,1450,542,Limca 250ml Pet Rs 20
6445,1454,320,Unibic Choco Hazelnut Cookies Rs 10
6446,1455,320,Unibic Choco Hazelnut Cookies Rs 10
6447,1456,320,Unibic Choco Hazelnut Cookies Rs 10
6448,1457,320,Unibic Choco Hazelnut Cookies Rs 10
6449,1458,1376,Real Bites Farali Wafers Rs 10
6450,1459,1376,Real Bites Farali Wafers Rs 10
6451,146,109,Real Mixed Fruit Juice Rs 20
6452,1460,766,Amul Rose Lassi Rs 20 
6455,1467,1467, Snickers Fruit & Nut Rs 50
6458,1471,1048,Balaji Wafers Pizzy Masala Rs 10
6459,1472,1048,Balaji Wafers Pizzy Masala Rs 10
6461,1474,320,Unibic Choco Hazelnut Cookies Rs 10
6462,1475,430,Haldiram's Moong Dal Rs 10 
6464,1477,320,Unibic Choco Hazelnut Cookies Rs 10
6475,1492,430,Haldiram's Moong Dal Rs 10 
6479,1507,1376,Real Bites Farali Wafers Rs 10
6480,1508,1376,Real Bites Farali Wafers Rs 10
6481,1511,1467, Snickers Fruit & Nut Rs 50
6482,1520,1376,Real Bites Farali Wafers Rs 10
6483,1521,1376,Real Bites Farali Wafers Rs 10
6484,1522,1376,Real Bites Farali Wafers Rs 10
6485,1523,1376,Real Bites Farali Wafers Rs 10
6486,1524,1376,Real Bites Farali Wafers Rs 10
6487,1525,1376,Real Bites Farali Wafers Rs 10
6488,1526,1376,Real Bites Farali Wafers Rs 10
6489,1527,1376,Real Bites Farali Wafers Rs 10
6490,1537,1376,Real Bites Farali Wafers Rs 10
6491,1538,1376,Real Bites Farali Wafers Rs 10
6492,1539,95,Parle Appy Rs 10
6497,1544,1383,Nestle Kitkat Rs 10
6499,1548,1376,Real Bites Farali Wafers Rs 10
6501,1552,1376,Real Bites Farali Wafers Rs 10
6505,1556,690,Amul Lassi Rs 15
6507,1572,1048,Balaji Wafers Pizzy Masala Rs 10
6511,1576,1048,Balaji Wafers Pizzy Masala Rs 10
6512,1577,1048,Balaji Wafers Pizzy Masala Rs 10
6513,1578,1048,Balaji Wafers Pizzy Masala Rs 10
6516,1580,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
6518,1581,678,Britannia Bourbon-Rs 10
6519,1581,678,Britannia Bourbon-Rs 10
6523,1584,1376,Real Bites Farali Wafers Rs 10
6525,1586,1376,Real Bites Farali Wafers Rs 10
6535,1606,1606,BRB Popped Potato Chips Pasta Cheese 
6536,1607,1606,BRB Popped Potato Chips Pasta Cheese 
6537,1608,1608,Makino Nacho Chips Jalapeno 
6538,1609,1608,Makino Nacho Chips Jalapeno 
6539,1610,629,Baked Bhakri
6543,1624,1606,BRB Popped Potato Chips Pasta Cheese 
6550,1634,1048,Balaji Wafers Pizzy Masala Rs 10
6551,1635,1048,Balaji Wafers Pizzy Masala Rs 10
6555,1639,430,Haldiram's Moong Dal Rs 10 
6567,1656,678,Britannia Bourbon-Rs 10
6573,1664,430,Haldiram's Moong Dal Rs 10 
6574,1668,1668,7up Rs20
6577,1686,678,Britannia Bourbon-Rs 10
6583,1692,430,Haldiram's Moong Dal Rs 10 
6585,1694,1694,Fizz Jeera Masala Rs 12
6593,1708,1708,Mirinda Orange Rs20
6601,1741,430,Haldiram's Moong Dal Rs 10 
6604,1752,313,Paperboat Chikki
6611,1799,474,Snickers Almond Rs 25
6613,1800,1048,Balaji Wafers Pizzy Masala Rs 10
6614,1801,1048,Balaji Wafers Pizzy Masala Rs 10
6620,1822,678,Britannia Bourbon-Rs 10
6621,1823,678,Britannia Bourbon-Rs 10
6626,1829,1048,Balaji Wafers Pizzy Masala Rs 10
6636,1839,769,Cadbury Dairy Milk Rs.10
6655,0,0,Unknown/Unmapped
6676,1885,1606,BRB Popped Potato Chips Pasta Cheese 
6677,1885,1606,BRB Popped Potato Chips Pasta Cheese 
6680,189,185,Thums UP CHARGED Rs 20
6685,1929,331,Britannia Veg Cake Fruity Fun Rs 20
6686,1930,691,Britannia Chocolate Shake Rs 30 
6687,1931,663,Britannia Veg Cake Chocolate Rs 20
6688,1932,331,Britannia Veg Cake Fruity Fun Rs 20
6689,1934,1934,CocaCola Rim Zim Masala Jeera Rs 10
6692,1938,493,Test Product
6693,1939,1048,Balaji Wafers Pizzy Masala Rs 10
6696,1954,331,Britannia Veg Cake Fruity Fun Rs 20
6698,1956,663,Britannia Veg Cake Chocolate Rs 20
6699,1959,1959,Snickers Rs 20
6700,196,196,Cadbury Dairy Milk Rs 40
6701,1960,678,Britannia Bourbon-Rs 10
6704,1964,693,Snickers
6705,1964,693,Snickers
6712,1972,1972,Storia Coconut Water Rs 35
6722,1982,1467, Snickers Fruit & Nut Rs 50
6723,1983,278,Unibic Chocolate Cookies
6724,1984,278,Unibic Chocolate Cookies
6737,2016,2016,Haldirams NGP Punjabi Tadka Rs 35
6744,2121,493,Test Product
6755,230,61,Paper Boat Lychee Ras Rs 20
6756,230,61,Paper Boat Lychee Ras Rs 20
6757,231,61,Paper Boat Lychee Ras Rs 20
6758,231,61,Paper Boat Lychee Ras Rs 20
6766,254,169,Minute Maid Guava Rs 20
6772,261,261,McVitie's Digestive Biscuits
6782,291,291,Lay's American style Cream & Onion Rs 10
6786,296,291,Lay's American style Cream & Onion Rs 10
6800,313,313,Paperboat Chikki
6804,320,320,Unibic Choco Hazelnut Cookies Rs 10
6813,331,331,Britannia Veg Cake Fruity Fun Rs 20
6861,40,7,Healthy Vegetable Poha
6862,401,401,Bingo - Potato Chips Masala
6863,402,401,Bingo - Potato Chips Masala
6890,430,430,Haldiram's Moong Dal Rs 10 
6924,493,493,Test Product
6925,493,493,Test Product
6930,512,61,Paper Boat Lychee Ras Rs 20
6935,522,13,Cornitos Nachos - Cheese and Herbs
6961,575,575,Frooti Rs 10
6975,599,291,Lay's American style Cream & Onion Rs 10
6980,61,61,Paper Boat Lychee Ras Rs 20
6981,61,61,Paper Boat Lychee Ras Rs 20
6985,622,430,Haldiram's Moong Dal Rs 10 
6991,663,331,Britannia Veg Cake Fruity Fun Rs 20
6992,663,331,Britannia Veg Cake Fruity Fun Rs 20
6993,668,668,Maaza Pet Bottle Rs 20
6999,678,678,Britannia Bourbon-Rs 10
7000,678,678,Britannia Bourbon-Rs 10
7002,680,680,Cornitos Roasted Cashews Lightly Salted 
7005,682,680,Cornitos Roasted Cashews Lightly Salted 
7016,706,430,Haldiram's Moong Dal Rs 10 
7019,714,291,Lay's American style Cream & Onion Rs 10
7026,764,764,Amul Milk Chocolate Rs 25
7028,769,769,Cadbury Dairy Milk Rs.10
7047,815,691,Britannia Chocolate Shake Rs 30 
7051,822,331,Britannia Veg Cake Fruity Fun Rs 20
7068,859,859,Cookies Kiddie Rs.90
7091,894,678,Britannia Bourbon-Rs 10
7095,925,430,Haldiram's Moong Dal Rs 10 
7102,941,941,MTR - Vegetable Upma
7120,957,493,Test Product
7144,981,430,Haldiram's Moong Dal Rs 10 
7146,985,430,Haldiram's Moong Dal Rs 10 
7149,988,430,Haldiram's Moong Dal Rs 10 
7150,989,430,Haldiram's Moong Dal Rs 10 
7151,990,430,Haldiram's Moong Dal Rs 10 
7161,997,46,Paper Boat Coconut Water
7165,2267,430,Haldiram's Moong Dal Rs 10 
7171,2273,61,Paper Boat Lychee Ras Rs 20
7178,10,10,Mother Dairy Chach Rs 10
7192,1017,252,Thumps Up Can
7193,1023,1023,Britannia Chocolate Shake Rs 35
7196,1026,678,Britannia Bourbon-Rs 10
7201,1032,1032,Snickers Rs 40
7202,1032,1032,Snickers Rs 40
7217,1054,1054,Cavins Strawberry Milk Shake Rs 35
7221,1059,1059,Cavin's Spiced Butter Milk Rs 15
7230,1069,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
7232,1070,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
7234,1071,430,Haldiram's Moong Dal Rs 10 
7235,1071,430,Haldiram's Moong Dal Rs 10 
7240,1075,814,Ritebite Sport Bar Almond Mocha
7256,1104,430,Haldiram's Moong Dal Rs 10 
7268,1113,529,Doublemint
7272,1117,17,McVities Digestive Rs 10
7276,1120,1120,Fanta Can 
7277,1120,1120,Fanta Can 
7278,1121,252,Thumps Up Can
7279,1121,252,Thumps Up Can
7284,1127,824,Mr Makhana Piri Piri Rs 35
7286,1128,799,Mr Makhana Cream & Onion
7292,1133,430,Haldiram's Moong Dal Rs 10 
7295,114,114,Coke Regular Can Rs 35
7297,1141,318,Coke Zero
7299,1143,139,Nestle Classic Chocolate 
7301,1145,401,Bingo - Potato Chips Masala
7328,1170,430,Haldiram's Moong Dal Rs 10 
7329,1170,430,Haldiram's Moong Dal Rs 10 
7330,1170,430,Haldiram's Moong Dal Rs 10 
7331,1171,430,Haldiram's Moong Dal Rs 10 
7332,1172,430,Haldiram's Moong Dal Rs 10 
7333,1172,430,Haldiram's Moong Dal Rs 10 
7334,1174,430,Haldiram's Moong Dal Rs 10 
7335,1174,430,Haldiram's Moong Dal Rs 10 
7336,1175,984,Appy 200ml Rs 15
7345,1185,430,Haldiram's Moong Dal Rs 10 
7354,1196,401,Bingo - Potato Chips Masala
7357,1206,130,Choco Chips Cookies
7359,1216,846,Kelloggs Chocos
7360,122,82,Paper Boat Alphonso Aam Rs 25
7364,123,82,Paper Boat Alphonso Aam Rs 25
7365,1230,929,Sprite750ml
7373,1241,935,Lays - American Style Cream and Onion 
7374,1242,935,Lays - American Style Cream and Onion 
7383,1255,474,Snickers Almond Rs 25
7384,1255,474,Snickers Almond Rs 25
7390,126,126,Coke Regular Pet 250ml Rs 20
7410,1292,935,Lays - American Style Cream and Onion 
7411,1293,401,Bingo - Potato Chips Masala
7412,1298,430,Haldiram's Moong Dal Rs 10 
7413,1298,430,Haldiram's Moong Dal Rs 10 
7416,1300,61,Paper Boat Lychee Ras Rs 20
7417,1300,61,Paper Boat Lychee Ras Rs 20
7418,1301,306,Hazelnut Latte
7423,1308,130,Choco Chips Cookies
7428,1315,678,Britannia Bourbon-Rs 10
7429,1317,395,Too Yum- Multigrain Chips
7431,132,132,Maggi Masala 
7432,1324,61,Paper Boat Lychee Ras Rs 20
7434,1325,61,Paper Boat Lychee Ras Rs 20
7436,1326,130,Choco Chips Cookies
7437,1326,130,Choco Chips Cookies
7441,1336,941,MTR - Vegetable Upma
7453,1380,430,Haldiram's Moong Dal Rs 10 
7457,140,140,Cadbury Dairy Milk Rs 20
7464,1432,678,Britannia Bourbon-Rs 10
7469,1441,401,Bingo - Potato Chips Masala
7479,1455,320,Unibic Choco Hazelnut Cookies Rs 10
7480,1456,320,Unibic Choco Hazelnut Cookies Rs 10
7489,1467,1467, Snickers Fruit & Nut Rs 50
7490,1467,1467, Snickers Fruit & Nut Rs 50
7496,1473,320,Unibic Choco Hazelnut Cookies Rs 10
7498,1475,430,Haldiram's Moong Dal Rs 10 
7501,1478,430,Haldiram's Moong Dal Rs 10 
7503,1479,395,Too Yum- Multigrain Chips
7504,1479,395,Too Yum- Multigrain Chips
7506,1480,395,Too Yum- Multigrain Chips
7507,1481,395,Too Yum- Multigrain Chips
7508,1482,984,Appy 200ml Rs 15
7509,1483,1483,Coke Regular Pet 600ml Rs 38
7510,1484,1484,Haldiram Matka JhatkaRs12
7535,1530,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
7542,1542,1542,Cup Noodles
7545,1545,320,Unibic Choco Hazelnut Cookies Rs 10
7549,1551,1170,Haldirams NGP Salted Peanut 
7555,1557,139,Nestle Classic Chocolate 
7556,1562,896,Yoga Pulp Aloevera KiwiJuice Rs 30
7580,1591,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
7581,1592,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
7582,1593,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
7587,1602,95,Parle Appy Rs 10
7588,1605,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
7589,1608,1608,Makino Nacho Chips Jalapeno 
7590,1609,1608,Makino Nacho Chips Jalapeno 
7592,1622,1606,BRB Popped Potato Chips Pasta Cheese 
7593,1624,1606,BRB Popped Potato Chips Pasta Cheese 
7604,1638,1059,Cavin's Spiced Butter Milk Rs 15
7605,1639,430,Haldiram's Moong Dal Rs 10 
7619,1657,1048,Balaji Wafers Pizzy Masala Rs 10
7626,1669,95,Parle Appy Rs 10
7627,1670,395,Too Yum- Multigrain Chips
7635,1692,430,Haldiram's Moong Dal Rs 10 
7638,17,17,McVities Digestive Rs 10
7650,1729,814,Ritebite Sport Bar Almond Mocha
7654,1741,430,Haldiram's Moong Dal Rs 10 
7655,1742,663,Britannia Veg Cake Chocolate Rs 20
7656,1743,1743,Act 2 Popcorn Butter
7662,1752,313,Paperboat Chikki
7670,1799,474,Snickers Almond Rs 25
7672,18,18,Red Bull Rs 115
7676,1803,799,Mr Makhana Cream & Onion
7694,1832,61,Paper Boat Lychee Ras Rs 20
7696,1834,139,Nestle Classic Chocolate 
7698,1836,769,Cadbury Dairy Milk Rs.10
7701,1839,769,Cadbury Dairy Milk Rs.10
7721,1858,1069, Sunfeast Dark Fantasy Choco Fill Cookies Rs 10
7748,1885,1606,BRB Popped Potato Chips Pasta Cheese 
7763,1931,663,Britannia Veg Cake Chocolate Rs 20
7764,0,0,Unknown/Unmapped
7768,1938,493,Test Product
7774,1956,663,Britannia Veg Cake Chocolate Rs 20
7777,1959,1959,Snickers Rs 20
7778,1959,1959,Snickers Rs 20
7780,1960,678,Britannia Bourbon-Rs 10
7782,1964,693,Snickers
7795,1979,935,Lays - American Style Cream and Onion 
7798,1981,474,Snickers Almond Rs 25
7799,1982,1467, Snickers Fruit & Nut Rs 50
7800,1983,278,Unibic Chocolate Cookies
7804,1988,1988,Nutritius Crunchy Peanut Chikki Rs10
7805,1989,395,Too Yum- Multigrain Chips
7808,1999,1301,Maggi Cuppa Noodles Masala 
7819,203,203,Sprite Pop Can Rs 25
7821,2062,1494,Britannia Treat Croissant Vanilla Rs15
7827,2104,430,Haldiram's Moong Dal Rs 10 
7828,2121,493,Test Product
7838,230,61,Paper Boat Lychee Ras Rs 20
7839,230,61,Paper Boat Lychee Ras Rs 20
7881,296,291,Lay's American style Cream & Onion Rs 10
7902,313,313,Paperboat Chikki
7963,392,392,Test
7966,396,282,Too Yumm Veggie Stix Cheese & Herbs Rs 20
8024,474,474,Snickers Almond Rs 25
